ensembl_id,gene_age,gene_Interval
YML106W,1714,1660-1768
YML105C,1714,1660-1768
YML104C,1714,1660-1768
YML103C,1714,1660-1768
YML102W,163,114-212
YML100W,1021,987-1055
YML099C,1021,987-1055
YML098W,1021,987-1055
YML097C,1021,987-1055
YML096W,1021,987-1055
YML095C,1021,987-1055
YML094W,1021,987-1055
YML093W,1021,987-1055
YML092C,656,590-723
YML091C,656,590-723
YML088W,656,590-723
YML086C,656,590-723
YML083C,656,590-723
YML082W,1080,1055-1105
YML081C-A,1080,1055-1105
YML081W,447,304-590
YML080W,>4290,>4290
YML079W,>4290,>4290
YML078W,1488,1480-1496
YML077W,1488,1480-1496
YML076C,1488,1480-1496
YML075C,>4290,>4290
YML074C,1080,1055-1105
YML073C,656,590-723
YML072C,1488,1480-1496
YML071C,1488,1480-1496
YML070W,1021,987-1055
YML069W,1021,987-1055
YML068W,1021,987-1055
YML067C,1488,1480-1496
YML066C,1488,1480-1496
YML065W,163,114-212
YML064C,163,114-212
YML063W,656,590-723
YML062C,656,590-723
YML061C,447,304-590
YML060W,447,304-590
YML059C,447,304-590
YML058W,447,304-590
YML057W,656,590-723
YML056C,447,304-590
YML055W,447,304-590
YML054C,447,304-590
YML052W,656,590-723
YML051W,656,590-723
YML050W,656,590-723
YML049C,656,590-723
YML048W,656,590-723
YML047C,656,590-723
YML046W,656,590-723
YML043C,656,590-723
YML042W,1292,1105-1480
YML041C,1292,1105-1480
YBR237W,1080,1055-1105
YBR238C,447,304-590
YBR239C,1080,1055-1105
YBR240C,1080,1055-1105
YBR241C,447,304-590
YBR242W,1488,1480-1496
YBR243C,1488,1480-1496
YBR244W,1080,1055-1105
YBR245C,656,590-723
YBR246W,656,590-723
YBR247C,656,590-723
YBR248C,656,590-723
YBR249C,656,590-723
YBR250W,656,590-723
YBR251W,656,590-723
YBR252W,656,590-723
YBR253W,656,590-723
YBR254C,656,590-723
YBR255W,656,590-723
YBR255C-A,656,590-723
YBR256C,656,590-723
YBR257W,656,590-723
YBR258C,656,590-723
YBR259W,656,590-723
YBR260C,1488,1480-1496
YBR261C,1488,1480-1496
YBR262C,1488,1480-1496
YBR263W,1292,1105-1480
YBR264C,1714,1660-1768
YBR265W,1714,1660-1768
YBR267W,770,723-817
YBR268W,770,723-817
YBR269C,770,723-817
YBR270C,163,114-212
YBR271W,163,114-212
YBR272C,163,114-212
YBR273C,656,590-723
YBR274W,656,590-723
YBR275C,656,590-723
YBR276C,656,590-723
YBR278W,163,114-212
YBR279W,163,114-212
YBR280C,163,114-212
YBR281C,1080,1055-1105
YBR282W,1080,1055-1105
YBR283C,1080,1055-1105
YBR284W,80,69-92
YBR286W,80,69-92
YBR287W,80,69-92
YBR288C,80,69-92
YBR289W,80,69-92
YBR290W,80,69-92
YBR291C,1292,1105-1480
YBR293W,34,0-69
YBR294W,1021,987-1055
YBR295W,1021,987-1055
YBR296C,1021,987-1055
YBR298C,34,0-69
YBR299W,34,0-69
YBR301W,80,69-92
YBR302C,34,0-69
YCL073C,34,0-69
YCL069W,34,0-69
YCL068C,1080,1055-1105
YCL067C,258,212-304
YCL066W,163,114-212
YCL064C,163,114-212
YCL063W,163,114-212
YCL061C,163,114-212
YCL059C,163,114-212
YCL058W-A,163,114-212
YCL057C-A,163,114-212
YCL057W,>4290,>4290
YCL055W,447,304-590
YCL054W,770,723-817
YCL052C,770,723-817
YCL051W,95,93-97
YCL050C,1080,1055-1105
YCL048W,656,590-723
YCL047C,656,590-723
YCL045C,656,590-723
YCL044C,656,590-723
YCL043C,656,590-723
YCL040W,656,590-723
YCL039W,656,590-723
YCL038C,656,590-723
YCL037C,163,114-212
YCL036W,902,817-987
YCL035C,770,723-817
YCL034W,770,723-817
YCL033C,770,723-817
YCL032W,770,723-817
YCL031C,770,723-817
YCL030C,770,723-817
YCL029C,770,723-817
YCL028W,770,723-817
YCL027W,770,723-817
YCL026C-B,258,212-304
YCL026C-A,95,93-97
YCL025C,447,304-590
YDR182W,447,304-590
YDR183W,447,304-590
YDR184C,447,304-590
YDR185C,1488,1480-1496
YDR186C,1488,1480-1496
YDR188W,>4290,>4290
YDR189W,>4290,>4290
YDR190C,>4290,>4290
YDR191W,1292,1105-1480
YDR192C,1292,1105-1480
YDR194C,447,304-590
YDR195W,447,304-590
YDR196C,447,304-590
YDR197W,447,304-590
YDR198C,447,304-590
YDR200C,1080,1055-1105
YDR201W,1080,1055-1105
YDR202C,1080,1055-1105
YDR204W,1080,1055-1105
YDR205W,1080,1055-1105
YDR206W,447,304-590
YDR207C,447,304-590
YDR208W,447,304-590
YDR211W,447,304-590
YDR212W,>4290,>4290
YDR213W,447,304-590
YDR214W,>4290,>4290
YDR216W,447,304-590
YDR217C,447,304-590
YDR218C,1080,1055-1105
YDR219C,1080,1055-1105
YDR221W,1080,1055-1105
YDR222W,92,92-93
YDR223W,34,0-69
YDR224C,656,590-723
YDR225W,656,590-723
YDR226W,1714,1660-1768
YDR227W,1714,1660-1768
YDR228C,1714,1660-1768
YDR229W,1714,1660-1768
YDR231C,1714,1660-1768
YDR232W,1714,1660-1768
YDR233C,656,590-723
YDR234W,1080,1055-1105
YDR235W,656,590-723
YDR236C,656,590-723
YDR237W,656,590-723
YDR238C,656,590-723
YDR239C,656,590-723
YDR240C,656,590-723
YDR242W,656,590-723
YDR243C,>4290,>4290
YDR244W,770,723-817
YDR245W,656,590-723
YDR246W,656,590-723
YDR247W,1021,987-1055
YDR248C,1021,987-1055
YDR249C,1021,987-1055
YDR251W,656,590-723
YDR252W,656,590-723
YDR253C,447,304-590
YDR254W,447,304-590
YDR255C,447,304-590
YDR256C,656,590-723
YDR257C,656,590-723
YDR258C,1021,987-1055
YDR259C,163,114-212
YDR260C,163,114-212
YDR261C,656,590-723
YDR262W,656,590-723
YDR263C,>4290,>4290
YDR264C,1488,1480-1496
YDR265W,1488,1480-1496
YDR266C,1488,1480-1496
YDR267C,1488,1480-1496
YDR268W,1488,1480-1496
YDR270W,1488,1480-1496
YDR272W,656,590-723
YDR276C,656,590-723
YDR277C,447,304-590
YDR279W,447,304-590
YDR280W,447,304-590
YDR282C,447,304-590
YDR283C,447,304-590
YDR284C,447,304-590
YDR285W,447,304-590
YDR286C,447,304-590
YDR287W,656,590-723
YDR288W,656,590-723
YDR289C,656,590-723
YDR291W,656,590-723
YDR292C,>4290,>4290
YDR293C,1021,987-1055
YDR294C,1714,1660-1768
YDR295C,1714,1660-1768
YDR296W,1714,1660-1768
YDR297W,1714,1660-1768
YDR298C,1714,1660-1768
YDR299W,1714,1660-1768
YDR300C,656,590-723
YLR350W,656,590-723
YLR351C,1714,1660-1768
YLR352W,1714,1660-1768
YLR353W,163,114-212
YLR354C,>4290,>4290
YLR355C,>4290,>4290
YLR356W,105,97-114
YLR357W,656,590-723
YLR359W,656,590-723
YLR360W,656,590-723
YLR361C,656,590-723
YLR361C-A,656,590-723
YLR362W,1488,1480-1496
YLR363C,1488,1480-1496
YLR363W-A,1488,1480-1496
YLR364W,1488,1480-1496
YLR367W,656,590-723
YLR368W,656,590-723
YLR369W,1080,1055-1105
YLR370C,1080,1055-1105
YLR371W,1021,987-1055
YLR372W,656,590-723
YLR373C,92,92-93
YLR375W,447,304-590
YLR376C,447,304-590
YLR377C,447,304-590
YLR378C,656,590-723
YLR380W,902,817-987
YLR381W,902,817-987
YLR382C,1488,1480-1496
YLR383W,>4290,>4290
YLR384C,>4290,>4290
YLR385C,>4290,>4290
YLR386W,>4290,>4290
YLR387C,770,723-817
YLR388W,1488,1480-1496
YLR389C,1714,1660-1768
YLR390W,1714,1660-1768
YLR390W-A,1714,1660-1768
YLR392C,1714,1660-1768
YLR393W,1714,1660-1768
YLR394W,1714,1660-1768
YLR395C,1714,1660-1768
YLR396C,1714,1660-1768
YLR397C,>4290,>4290
YLR398C,1021,987-1055
YLR399C,1488,1480-1496
YLR401C,1488,1480-1496
YLR403W,1488,1480-1496
YLR404W,1488,1480-1496
YLR405W,1488,1480-1496
YLR406C,656,590-723
YLR407W,656,590-723
YLR408C,656,590-723
YLR409C,656,590-723
YLR410W,656,590-723
YLR411W,656,590-723
YLR412W,656,590-723
YLR413W,163,114-212
YLR414C,163,114-212
YLR417W,163,114-212
YLR418C,163,114-212
YLR419W,163,114-212
YLR420W,163,114-212
YLR421C,163,114-212
YLR422W,163,114-212
YLR423C,163,114-212
YLR424W,163,114-212
YLR425W,163,114-212
YLR426W,163,114-212
YLR427W,163,114-212
YLR429W,163,114-212
YLR430W,1488,1480-1496
YLR431C,1488,1480-1496
YLR432W,447,304-590
YLR433C,656,590-723
YLR435W,656,590-723
YLR436C,656,590-723
YLR437C,656,590-723
YLR438W,1488,1480-1496
YLR438C-A,1488,1480-1496
YLR439W,1488,1480-1496
YLR440C,1488,1480-1496
YLR441C,656,590-723
YLR442C,95,93-97
YLR443W,95,93-97
YLR445W,95,93-97
YLR446W,95,93-97
YLR447C,95,93-97
YLR448W,656,590-723
YLR449W,1080,1055-1105
YLR450W,>4290,>4290
YLR451W,447,304-590
YLR452C,447,304-590
YLR454W,656,590-723
YLR455W,656,590-723
YLR456W,656,590-723
YLR457C,163,114-212
YLR459W,163,114-212
YLR460C,656,590-723
YOR371C,258,212-304
YOR372C,258,212-304
YOR373W,1080,1055-1105
YOR374W,1021,987-1055
YOR375C,>4290,>4290
YOR377W,34,0-69
YOR378W,92,92-93
YOR380W,92,92-93
YOR381W,34,0-69
YOR382W,34,0-69
YOR383C,34,0-69
YDR534C,34,0-69
YOR384W,34,0-69
YOR385W,80,69-92
YOR386W,80,69-92
YOR387C,34,0-69
YOR388C,34,0-69
YOR389W,656,590-723
YOR390W,1021,987-1055
YOR391C,1021,987-1055
YOR393W,80,69-92
YOR394W,80,69-92
YOR396W,92,92-93
YOR396C-A,34,0-69
YPL283C,92,92-93
YPL283W-B,34,0-69
YPL283W-A,34,0-69
YPL282C,80,69-92
YPL281C,80,69-92
YPL280W,1021,987-1055
YPL279C,1021,987-1055
YPL277C,656,590-723
YPL274W,163,114-212
YPL273W,1292,1105-1480
YPL272C,1292,1105-1480
YPL271W,1292,1105-1480
YPL270W,656,590-723
YPL269W,656,590-723
YPL268W,656,590-723
YPL267W,656,590-723
YPL266W,656,590-723
YPL265W,770,723-817
YPL264C,1080,1055-1105
YPL263C,1080,1055-1105
YPL262W,1080,1055-1105
YPL260W,1080,1055-1105
YPL259C,>4290,>4290
YPL258C,1080,1055-1105
YPL257W,34,0-69
YIL029C,34,0-69
YPL256C,770,723-817
YPL255W,770,723-817
YPL254W,770,723-817
YPL253C,92,92-93
YPL252C,92,92-93
YPL249C-A,656,590-723
YPL249C,656,590-723
YPL248C,656,590-723
YPL247C,656,590-723
YPL246C,656,590-723
YPL245W,656,590-723
YPL244C,656,590-723
YPL243W,656,590-723
YPL242C,656,590-723
YPL241C,656,590-723
YPL240C,770,723-817
YPL239W,770,723-817
YPL237W,770,723-817
YPL236C,1488,1480-1496
YPL235W,656,590-723
YPL234C,1080,1055-1105
YPL233W,1080,1055-1105
YPL232W,770,723-817
YPL231W,770,723-817
YPL230W,770,723-817
YPL229W,163,114-212
YPL228W,163,114-212
YPL227C,163,114-212
YPL226W,770,723-817
YPL225W,770,723-817
YPL224C,1080,1055-1105
YPL222W,1080,1055-1105
YPL221W,656,590-723
YPL220W,656,590-723
YPL219W,163,114-212
YPL218W,163,114-212
YPL217C,656,590-723
YPL216W,92,92-93
YPL215W,92,92-93
YPL214C,92,92-93
YPL213W,92,92-93
YPL212C,>4290,>4290
YPL211W,>4290,>4290
YPL210C,>4290,>4290
YPL209C,1021,987-1055
YPL150W,1292,1105-1480
YPL208W,1080,1055-1105
YPL207W,1080,1055-1105
YPL206C,1080,1055-1105
YPL204W,447,304-590
YGR296W,92,92-93
YGR296C-A,34,0-69
YER190C-A,34,0-69
YGR296C-B,34,0-69
YHL050C,92,92-93
YHL050W-A,34,0-69
YHL049C,34,0-69
YHL048W,34,0-69
YHL043W,34,0-69
YHL042W,34,0-69
YHL047C,34,0-69
YHL040C,447,304-590
YHL046C,80,69-92
YHL044W,92,92-93
YHL039W,1080,1055-1105
YHL038C,1080,1055-1105
YHL036W,1080,1055-1105
YHL035C,1080,1055-1105
YHL034C,163,114-212
YHL033C,656,590-723
YHL032C,656,590-723
YHL031C,656,590-723
YHL030W,656,590-723
YHL029C,656,590-723
YHL028W,656,590-723
YHL027W,656,590-723
YHL026C,656,590-723
YHL025W,656,590-723
YHL024W,656,590-723
YHL023C,656,590-723
YHL022C,656,590-723
YHL021C,656,590-723
YHL020C,656,590-723
YHL019C,656,590-723
YHL018W,656,590-723
YHL017W,34,0-69
YHL016C,34,0-69
YHL015W,34,0-69
YHL014C,>4290,>4290
YHL013C,>4290,>4290
YHL012W,34,0-69
YHL011C,656,590-723
YHL010C,656,590-723
YHL009C,656,590-723
YHL008C,656,590-723
YHL007C,1714,1660-1768
YHL004W,1714,1660-1768
YHL003C,770,723-817
YHL002W,770,723-817
YHL001W,>4290,>4290
YHR001W,1488,1480-1496
YHR001W-A,1488,1480-1496
YHR002W,1488,1480-1496
YHR003C,1488,1480-1496
YHR004C,1488,1480-1496
YHR005C,1488,1480-1496
YHR005C-A,770,723-817
YHR006W,447,304-590
YHR007C,1488,1480-1496
YHR008C,1488,1480-1496
YHR009C,1488,1480-1496
YHR010W,>4290,>4290
YHR011W,1488,1480-1496
YHR012W,1488,1480-1496
YHR013C,>4290,>4290
YHR015W,163,114-212
YHR016C,656,590-723
YHR017W,656,590-723
YHR018C,656,590-723
YHR019C,1488,1480-1496
YHR020W,1488,1480-1496
YHR021C,447,304-590
YHR022C,447,304-590
YHR023W,1488,1480-1496
YHR024C,1292,1105-1480
YHR025W,1292,1105-1480
YHR026W,1292,1105-1480
YHR027C,656,590-723
YHR028C,656,590-723
YHR029C,656,590-723
YHR030C,163,114-212
YHR031C,656,590-723
YHR032W,1080,1055-1105
YHR033W,656,590-723
YHR034C,656,590-723
YHR035W,163,114-212
YHR036W,656,590-723
YHR037W,656,590-723
YHR038W,656,590-723
YHR039C,656,590-723
YHR039C-A,656,590-723
YHR040W,656,590-723
YHR041C,656,590-723
YHR042W,656,590-723
YHR043C,656,590-723
YHR044C,656,590-723
YHR045W,656,590-723
YHR046C,656,590-723
YHR047C,656,590-723
YHR048W,105,97-114
YLR129W,>4290,>4290
YLR130C,656,590-723
YLR131C,1080,1055-1105
YLR132C,1080,1055-1105
YLR133W,1080,1055-1105
YLR134W,656,590-723
YLR135W,656,590-723
YLR136C,1488,1480-1496
YLR137W,1488,1480-1496
YLR138W,1488,1480-1496
YLR139C,1488,1480-1496
YLR141W,1488,1480-1496
YLR142W,1488,1480-1496
YLR143W,1488,1480-1496
YLR144C,656,590-723
YLR145W,656,590-723
YLR146C,>4290,>4290
YLR147C,>4290,>4290
YLR148W,>4290,>4290
YLR149C,>4290,>4290
YLR150W,>4290,>4290
YLR151C,>4290,>4290
YLR152C,656,590-723
YLR153C,902,817-987
YLR154W-A,34,0-69
YLR154W-B,34,0-69
YLR154W-C,34,0-69
YLR154W-E,34,0-69
YLR154C-H,34,0-69
YLR155C,34,0-69
YLR156C-A,34,0-69
YLR157C,34,0-69
YLR157W-D,34,0-69
YLR156W,34,0-69
YLR157W-E,34,0-69
YLR157C-C,34,0-69
YLR158C,34,0-69
YLR159W,34,0-69
YLR159C-A,34,0-69
YLR160C,34,0-69
YLR161W,34,0-69
YLR162W-A,34,0-69
YLR163C,>4290,>4290
YLR164W,656,590-723
YLR165C,656,590-723
YLR166C,656,590-723
YLR167W,>4290,>4290
YLR168C,1488,1480-1496
YLR170C,1714,1660-1768
YLR172C,1714,1660-1768
YLR173W,1714,1660-1768
YLR174W,656,590-723
YLR175W,656,590-723
YLR176C,656,590-723
YLR177W,1080,1055-1105
YLR178C,656,590-723
YLR179C,656,590-723
YLR180W,656,590-723
YLR181C,656,590-723
YLR182W,656,590-723
YLR183C,656,590-723
YLR185W,656,590-723
YLR186W,656,590-723
YLR187W,656,590-723
YLR188W,656,590-723
YLR189C,656,590-723
YLR190W,656,590-723
YLR191W,656,590-723
YLR192C,656,590-723
YLR193C,656,590-723
YLR194C,656,590-723
YLR195C,656,590-723
YLR196W,656,590-723
YLR197W,>4290,>4290
YLR199C,>4290,>4290
YLR200W,>4290,>4290
YLR201C,>4290,>4290
YLR203C,>4290,>4290
YLR205C,>4290,>4290
YLR206W,656,590-723
YLR207W,656,590-723
YLR208W,>4290,>4290
YLR209C,>4290,>4290
YLR210W,770,723-817
YLR211C,770,723-817
YLR212C,770,723-817
YLR213C,163,114-212
YLR214W,258,212-304
YLR215C,258,212-304
YLR216C,258,212-304
YLR218C,258,212-304
YLR219W,258,212-304
YLR220W,258,212-304
YLR221C,258,212-304
YLR222C,>4290,>4290
YLR223C,447,304-590
YLR224W,447,304-590
YLR225C,163,114-212
YLR226W,163,114-212
YLR227C,163,114-212
YML038C,163,114-212
YML037C,163,114-212
YML036W,163,114-212
YML035C,1488,1480-1496
YML034W,902,817-987
YML032C,902,817-987
YML031W,902,817-987
YML030W,902,817-987
YML029W,902,817-987
YML028W,1714,1660-1768
YML027W,656,590-723
YML026C,770,723-817
YML025C,770,723-817
YML024W,656,590-723
YML023C,656,590-723
YML022W,1080,1055-1105
YML021C,1080,1055-1105
YML020W,1080,1055-1105
YML019W,1488,1480-1496
YML018C,1714,1660-1768
YML017W,1714,1660-1768
YML016C,1488,1480-1496
YML015C,1488,1480-1496
YML014W,1488,1480-1496
YML013W,656,590-723
YML012W,656,590-723
YML011C,656,590-723
YML010W,656,590-723
YML009C,656,590-723
YML008C,656,590-723
YML007W,656,590-723
YML006C,656,590-723
YML005W,656,590-723
YML004C,656,590-723
YML003W,656,590-723
YML002W,656,590-723
YML001W,656,590-723
YMR001C,>4290,>4290
YMR002W,>4290,>4290
YMR004W,>4290,>4290
YMR005W,>4290,>4290
YMR006C,770,723-817
YMR008C,770,723-817
YMR009W,770,723-817
YMR010W,770,723-817
YMR011W,447,304-590
YMR012W,447,304-590
YMR013C,447,304-590
YMR014W,447,304-590
YMR015C,770,723-817
YMR016C,1080,1055-1105
YMR017W,34,0-69
YMR018W,34,0-69
YMR019W,34,0-69
YMR020W,34,0-69
YMR021C,34,0-69
YMR022W,34,0-69
YMR023C,34,0-69
YMR024W,34,0-69
YMR026C,34,0-69
YMR027W,34,0-69
YMR028W,34,0-69
YMR029C,34,0-69
YMR031C,447,304-590
YMR032W,447,304-590
YMR033W,447,304-590
YMR034C,447,304-590
YMR035W,447,304-590
YMR036C,447,304-590
YMR037C,447,304-590
YMR038C,447,304-590
YMR039C,447,304-590
YMR040W,1488,1480-1496
YMR041C,1488,1480-1496
YMR042W,1488,1480-1496
YMR043W,1488,1480-1496
YMR044W,1488,1480-1496
YMR046W-A,34,0-69
YMR047C,656,590-723
YMR048W,656,590-723
YMR049C,656,590-723
YMR052W,656,590-723
YMR053C,1080,1055-1105
YMR054W,656,590-723
YMR055C,656,590-723
YMR056C,656,590-723
YMR058W,447,304-590
YMR059W,447,304-590
YMR060C,447,304-590
YMR061W,447,304-590
YMR062C,447,304-590
YMR063W,656,590-723
YMR064W,656,590-723
YMR065W,656,590-723
YMR066W,656,590-723
YMR067C,656,590-723
YMR068W,656,590-723
YMR069W,656,590-723
YMR070W,656,590-723
YMR071C,656,590-723
YOL084W,902,817-987
YOL083W,34,0-69
YOL082W,34,0-69
YOL081W,656,590-723
YOL080C,656,590-723
YOL078W,656,590-723
YOL077W-A,656,590-723
YOL077C,656,590-723
YOL076W,656,590-723
YOL075C,1714,1660-1768
YOL073C,1714,1660-1768
YOL072W,1714,1660-1768
YOL071W,1714,1660-1768
YOL070C,1714,1660-1768
YOL069W,1714,1660-1768
YOL068C,1488,1480-1496
YOL067C,1488,1480-1496
YOL066C,>4290,>4290
YOL065C,>4290,>4290
YOL064C,>4290,>4290
YOL063C,>4290,>4290
YOL062C,1080,1055-1105
YOL061W,>4290,>4290
YOL060C,>4290,>4290
YOL059W,656,590-723
YOL058W,656,590-723
YOL057W,656,590-723
YOL056W,447,304-590
YOL055C,1080,1055-1105
YOL054W,1080,1055-1105
YOL053W,1080,1055-1105
YOL052C,1080,1055-1105
YOL051W,1080,1055-1105
YOL049W,1080,1055-1105
YOL048C,163,114-212
YOL047C,163,114-212
YOL045W,902,817-987
YOL044W,902,817-987
YOL043C,>4290,>4290
YOL042W,447,304-590
YOL041C,447,304-590
YOL040C,447,304-590
YOL039W,1080,1055-1105
YOL038W,656,590-723
YOL036W,656,590-723
YOL034W,>4290,>4290
YOL033W,>4290,>4290
YOL032W,>4290,>4290
YOL031C,>4290,>4290
YOL029C,163,114-212
YOL028C,163,114-212
YOL027C,1488,1480-1496
YOL026C,1488,1480-1496
YOL025W,1488,1480-1496
YOL023W,163,114-212
YOL022C,163,114-212
YOL021C,656,590-723
YOL020W,447,304-590
YOL019W,447,304-590
YOL018C,447,304-590
YOL017W,95,93-97
YOL016C,1488,1480-1496
YOL015W,1488,1480-1496
YOL013C,1488,1480-1496
YOL012C,1488,1480-1496
YOL011W,770,723-817
YOL010W,770,723-817
YOL009C,770,723-817
YOL008W,770,723-817
YOL007C,770,723-817
YOL006C,770,723-817
YOL005C,770,723-817
YOL004W,770,723-817
YOL003C,656,590-723
YOL002C,770,723-817
YOL001W,1488,1480-1496
YOR001W,1488,1480-1496
YOR002W,1488,1480-1496
YOR003W,1488,1480-1496
YOR004W,1488,1480-1496
YOR005C,1488,1480-1496
YOR006C,1488,1480-1496
YOR007C,>4290,>4290
YOR008C,447,304-590
YOR009W,95,93-97
YOR010C,95,93-97
YOR011W,258,212-304
YOR012W,163,114-212
YOR013W,163,114-212
YOR014W,163,114-212
YOR016C,163,114-212
YOR017W,163,114-212
YOR018W,656,590-723
YOR019W,447,304-590
YOR020C,447,304-590
YOR021C,447,304-590
YOR022C,447,304-590
YOR023C,447,304-590
YOR025W,656,590-723
YOR026W,656,590-723
YFL054C,656,590-723
YFL053W,34,0-69
YFL052W,34,0-69
YBR297W,34,0-69
YFL051C,92,92-93
YFL050C,656,590-723
YFL049W,163,114-212
YFL048C,656,590-723
YFL047W,656,590-723
YFL046W,656,590-723
YFL045C,656,590-723
YFL044C,656,590-723
YFL042C,1080,1055-1105
YFL041W,447,304-590
YFL040W,447,304-590
YFL039C,447,304-590
YFL038C,656,590-723
YFL005W,656,590-723
YFL037W,656,590-723
YFL036W,656,590-723
YFL034C-B,656,590-723
YFL034C-A,>4290,>4290
YFL034W,>4290,>4290
YFL033C,>4290,>4290
YFL031W,>4290,>4290
YFL030W,>4290,>4290
YFL029C,>4290,>4290
YFL028C,>4290,>4290
YFL027C,>4290,>4290
YFL026W,>4290,>4290
YFL025C,>4290,>4290
YFL024C,>4290,>4290
YFL023W,>4290,>4290
YFL022C,>4290,>4290
YFL021W,447,304-590
YFL020C,80,69-92
YFL018C,656,590-723
YFL017W-A,1714,1660-1768
YFL017C,1714,1660-1768
YFL016C,1714,1660-1768
YFL014W,1714,1660-1768
YFL013C,1714,1660-1768
YFL011W,447,304-590
YFL010C,447,304-590
YFL009W,447,304-590
YFL008W,>4290,>4290
YFL007W,>4290,>4290
YFL004W,1488,1480-1496
YFL003C,163,114-212
YFL002C,1714,1660-1768
YFL001W,1714,1660-1768
YFR001W,1714,1660-1768
YFR002W,1714,1660-1768
YFR003C,1714,1660-1768
YFR004W,>4290,>4290
YFR005C,>4290,>4290
YFR006W,447,304-590
YFR007W,447,304-590
YFR008W,447,304-590
YFR009W,>4290,>4290
YFR010W,>4290,>4290
YFR011C,>4290,>4290
YFR012W-A,34,0-69
YFR012W,34,0-69
YFR013W,447,304-590
YFR014C,1488,1480-1496
YFR015C,1488,1480-1496
YFR016C,1488,1480-1496
YFR017C,1488,1480-1496
YFR018C,1488,1480-1496
YFR019W,1488,1480-1496
YFR021W,163,114-212
YFR022W,656,590-723
YFR023W,163,114-212
YFR024C-A,656,590-723
YFR025C,656,590-723
YFR027W,656,590-723
YFR028C,656,590-723
YFR029W,656,590-723
YFR030W,656,590-723
YFR031C,>4290,>4290
YFR031C-A,656,590-723
YFR032C,656,590-723
YFR032C-A,656,590-723
YFR033C,656,590-723
YFR034C,656,590-723
YFR037C,1080,1055-1105
YFR038W,656,590-723
YFR039C,95,93-97
YFR040W,1488,1480-1496
YFR041C,1488,1480-1496
YFR042W,1488,1480-1496
YFR043C,1488,1480-1496
YFR044C,656,590-723
YFR045W,656,590-723
YFR046C,656,590-723
YFR047C,656,590-723
YFR048W,1080,1055-1105
YFR049W,1080,1055-1105
YFR050C,1080,1055-1105
YHR049W,1488,1480-1496
YHR050W,656,590-723
YHR051W,656,590-723
YHR052W,447,304-590
YHR054C,105,97-114
YHR054W-A,34,0-69
YHR052W-A,34,0-69
YHR055C,34,0-69
YHR053C,34,0-69
YHR056C,105,97-114
YHR057C,1488,1480-1496
YHR058C,1488,1480-1496
YHR059W,1488,1480-1496
YHR060W,1488,1480-1496
YHR061C,92,92-93
YHR062C,92,92-93
YHR063C,92,92-93
YHR064C,1292,1105-1480
YHR065C,>4290,>4290
YHR066W,>4290,>4290
YHR067W,>4290,>4290
YHR068W,>4290,>4290
YHR069C,>4290,>4290
YHR070W,>4290,>4290
YHR071W,>4290,>4290
YHR072W,>4290,>4290
YHR072W-A,>4290,>4290
YHR073W,1488,1480-1496
YHR074W,1488,1480-1496
YHR075C,1488,1480-1496
YHR076W,1488,1480-1496
YHR077C,1488,1480-1496
YHR078W,1488,1480-1496
YHR079C,1488,1480-1496
YHR079C-A,1488,1480-1496
YHR080C,1488,1480-1496
YHR081W,1488,1480-1496
YHR082C,1080,1055-1105
YHR083W,1080,1055-1105
YHR084W,1021,987-1055
YHR085W,1021,987-1055
YHR086W,1488,1480-1496
YHR087W,1488,1480-1496
YHR088W,>4290,>4290
YHR089C,>4290,>4290
YHR090C,1292,1105-1480
YHR091C,92,92-93
YHR092C,92,92-93
YHR094C,447,304-590
YHR096C,447,304-590
YHR097C,770,723-817
YHR098C,1488,1480-1496
YHR099W,1488,1480-1496
YHR100C,1488,1480-1496
YHR101C,1488,1480-1496
YHR102W,1080,1055-1105
YHR103W,447,304-590
YHR104W,447,304-590
YHR105W,447,304-590
YHR106W,1488,1480-1496
YHR107C,1292,1105-1480
YHR108W,1292,1105-1480
YHR109W,1292,1105-1480
YHR110W,656,590-723
YHR111W,656,590-723
YHR112C,1080,1055-1105
YHR113W,1080,1055-1105
YHR114W,1080,1055-1105
YHR115C,1080,1055-1105
YHR116W,1080,1055-1105
YHR117W,34,0-69
YHR118C,34,0-69
YHR119W,34,0-69
YHR120W,1021,987-1055
YHR121W,1021,987-1055
YHR122W,1021,987-1055
YHR123W,770,723-817
YHR124W,770,723-817
YHR127W,770,723-817
YHR128W,1488,1480-1496
YHR129C,1714,1660-1768
YHR131C,447,304-590
YHR132C,447,304-590
YHR132W-A,1080,1055-1105
YHR133C,92,92-93
YHR134W,92,92-93
YHR135C,447,304-590
YHR137W,447,304-590
YHR138C,447,304-590
YHR139C,105,97-114
YHR140W,105,97-114
YHR141C,656,590-723
YHR142W,656,590-723
YHR143W,656,590-723
YHR143W-A,656,590-723
YHR144C,656,590-723
YHR145C,34,0-69
YER138W-A,34,0-69
YHR146W,447,304-590
YHR147C,447,304-590
YGR189C,447,304-590
YGR191W,95,93-97
YGR192C,>4290,>4290
YGR193C,>4290,>4290
YGR194C,>4290,>4290
YGR195W,>4290,>4290
YGR196C,>4290,>4290
YGR197C,447,304-590
YGR198W,656,590-723
YGR199W,656,590-723
YGR200C,656,590-723
YGR201C,902,817-987
YGR202C,656,590-723
YGR203W,656,590-723
YGR204W,656,590-723
YGR205W,656,590-723
YGR206W,656,590-723
YGR207C,656,590-723
YGR208W,656,590-723
