ensembl_id,gene_age,gene_Interval
ENSG00000120903,454,435-473
ENSG00000120899,544,473-615
ENSG00000100722,544,473-615
ENSG00000156127,680,676-684
ENSG00000119686,987,952-1023
ENSG00000119699,680,676-684
ENSG00000119715,680,676-684
ENSG00000119596,680,676-684
ENSG00000119608,810,797-824
ENSG00000119689,1714,1660-1768
ENSG00000100565,950,948-952
ENSG00000140044,680,676-684
ENSG00000168062,244,177-312
ENSG00000170345,680,676-684
ENSG00000170348,1714,1660-1768
ENSG00000119718,>4290,>4290
ENSG00000119614,645,615-676
ENSG00000173124,86,82-90
ENSG00000215009,1488,1480-1496
ENSG00000183747,1488,1480-1496
ENSG00000066813,1488,1480-1496
ENSG00000166743,1488,1480-1496
ENSG00000119688,1064,1023-1105
ENSG00000126821,1488,1480-1496
ENSG00000140015,886,824-948
ENSG00000126790,886,824-948
ENSG00000100592,987,952-1023
ENSG00000088808,645,615-676
ENSG00000213085,645,615-676
ENSG00000111912,645,615-676
ENSG00000136574,645,615-676
ENSG00000079459,645,615-676
ENSG00000172543,680,676-684
ENSG00000137251,987,952-1023
ENSG00000136943,>4290,>4290
ENSG00000135047,>4290,>4290
ENSG00000174080,1488,1480-1496
ENSG00000143994,1488,1480-1496
ENSG00000082482,950,948-952
ENSG00000130340,645,615-676
ENSG00000136643,645,615-676
ENSG00000117707,810,797-824
ENSG00000152104,1292,1105-1480
ENSG00000115138,1292,1105-1480
ENSG00000084710,1488,1480-1496
ENSG00000101890,987,952-1023
ENSG00000143799,1488,1480-1496
ENSG00000183814,1488,1480-1496
ENSG00000185155,382,352-413
ENSG00000182827,950,948-952
ENSG00000135540,645,615-676
ENSG00000051620,332,312-352
ENSG00000171873,886,824-948
ENSG00000145388,886,824-948
ENSG00000164099,987,952-1023
ENSG00000138653,987,952-1023
ENSG00000174607,645,615-676
ENSG00000196104,645,615-676
ENSG00000164741,987,952-1023
ENSG00000154359,1292,1105-1480
ENSG00000167791,1714,1660-1768
ENSG00000149131,454,435-473
ENSG00000172663,454,435-473
ENSG00000110711,987,952-1023
ENSG00000167797,454,435-473
ENSG00000123901,680,676-684
ENSG00000168876,680,676-684
ENSG00000255073,454,435-473
ENSG00000186660,454,435-473
ENSG00000163694,645,615-676
ENSG00000163697,544,473-615
ENSG00000177602,1292,1105-1480
ENSG00000047662,680,676-684
ENSG00000109805,680,676-684
ENSG00000178177,680,676-684
ENSG00000145147,645,615-676
ENSG00000158764,55,43-67
ENSG00000169676,645,615-676
ENSG00000174343,544,473-615
ENSG00000168421,544,473-615
ENSG00000121892,680,676-684
ENSG00000078140,645,615-676
ENSG00000163683,645,615-676
ENSG00000164114,645,615-676
ENSG00000109814,645,615-676
ENSG00000121897,645,615-676
ENSG00000163682,645,615-676
ENSG00000035928,645,615-676
ENSG00000157796,645,615-676
ENSG00000109790,886,824-948
ENSG00000197712,645,615-676
ENSG00000109787,950,948-952
ENSG00000065882,645,615-676
ENSG00000169299,645,615-676
ENSG00000147905,680,676-684
ENSG00000196092,544,473-615
ENSG00000165304,1292,1105-1480
ENSG00000051341,>4290,>4290
ENSG00000033178,645,615-676
ENSG00000168795,544,473-615
ENSG00000137054,544,473-615
ENSG00000147912,680,676-684
ENSG00000184937,645,615-676
ENSG00000186714,645,615-676
ENSG00000176148,950,948-952
ENSG00000183801,645,615-676
ENSG00000189431,645,615-676
ENSG00000197702,987,952-1023
ENSG00000133816,544,473-615
ENSG00000178202,987,952-1023
ENSG00000166394,1292,1105-1480
ENSG00000183378,645,615-676
ENSG00000197601,1064,1023-1105
ENSG00000050165,1064,1023-1105
ENSG00000133794,680,676-684
ENSG00000148925,645,615-676
ENSG00000152266,645,615-676
ENSG00000158805,544,473-615
ENSG00000187741,544,473-615
ENSG00000126903,544,473-615
ENSG00000131165,1714,1660-1768
ENSG00000185324,950,948-952
ENSG00000132612,645,615-676
ENSG00000260914,645,615-676
ENSG00000168807,645,615-676
ENSG00000204991,680,676-684
ENSG00000205084,680,676-684
ENSG00000065457,1064,1023-1105
ENSG00000102978,>4290,>4290
ENSG00000088682,>4290,>4290
ENSG00000005194,>4290,>4290
ENSG00000132600,987,952-1023
ENSG00000179044,1488,1480-1496
ENSG00000275793,950,948-952
ENSG00000274600,950,948-952
ENSG00000183246,950,948-952
ENSG00000005379,950,948-952
ENSG00000213246,950,948-952
ENSG00000176160,1488,1480-1496
ENSG00000108375,680,676-684
ENSG00000285897,680,676-684
ENSG00000108389,1488,1480-1496
ENSG00000169919,886,824-948
ENSG00000196715,544,473-615
ENSG00000273611,544,473-615
ENSG00000278259,680,676-684
ENSG00000277161,680,676-684
ENSG00000278311,680,676-684
ENSG00000278535,1064,1023-1105
ENSG00000132589,950,948-952
ENSG00000132591,1064,1023-1105
ENSG00000173065,544,473-615
ENSG00000275730,3,0-7
ENSG00000282291,3,0-7
ENSG00000273822,3,0-7
ENSG00000278501,3,0-7
ENSG00000230254,3,0-7
ENSG00000284841,3,0-7
ENSG00000224246,3,0-7
ENSG00000284316,3,0-7
ENSG00000280706,3,0-7
ENSG00000234495,3,0-7
ENSG00000224180,3,0-7
ENSG00000276130,3,0-7
ENSG00000241386,3,0-7
ENSG00000232367,3,0-7
ENSG00000276111,3,0-7
ENSG00000274671,3,0-7
ENSG00000258635,3,0-7
ENSG00000273850,3,0-7
ENSG00000285425,3,0-7
ENSG00000281813,3,0-7
ENSG00000228177,3,0-7
ENSG00000288199,3,0-7
ENSG00000226936,3,0-7
ENSG00000229363,3,0-7
ENSG00000278606,3,0-7
ENSG00000277726,3,0-7
ENSG00000288422,3,0-7
ENSG00000282966,3,0-7
ENSG00000230467,3,0-7
ENSG00000241822,3,0-7
ENSG00000284384,3,0-7
ENSG00000283750,3,0-7
ENSG00000282266,3,0-7
ENSG00000284765,3,0-7
ENSG00000278174,3,0-7
ENSG00000288137,3,0-7
ENSG00000233618,3,0-7
ENSG00000223481,3,0-7
ENSG00000278646,3,0-7
ENSG00000283630,3,0-7
ENSG00000233641,3,0-7
ENSG00000232312,3,0-7
ENSG00000224234,3,0-7
ENSG00000283448,3,0-7
ENSG00000275637,3,0-7
ENSG00000283100,3,0-7
ENSG00000206324,3,0-7
ENSG00000285186,3,0-7
ENSG00000230791,3,0-7
ENSG00000278361,3,0-7
ENSG00000281289,3,0-7
ENSG00000206502,3,0-7
ENSG00000276468,3,0-7
ENSG00000274780,3,0-7
ENSG00000276848,3,0-7
ENSG00000278693,3,0-7
ENSG00000206427,3,0-7
ENSG00000226589,3,0-7
ENSG00000283465,3,0-7
ENSG00000284511,3,0-7
ENSG00000278152,3,0-7
ENSG00000288432,3,0-7
ENSG00000278567,3,0-7
ENSG00000284915,3,0-7
ENSG00000285112,3,0-7
ENSG00000282837,3,0-7
ENSG00000232251,3,0-7
ENSG00000228515,3,0-7
ENSG00000226248,3,0-7
ENSG00000276438,3,0-7
ENSG00000204221,3,0-7
ENSG00000274796,3,0-7
ENSG00000220550,3,0-7
ENSG00000276739,3,0-7
ENSG00000288389,3,0-7
ENSG00000281934,3,0-7
ENSG00000284772,3,0-7
ENSG00000275594,3,0-7
ENSG00000275323,3,0-7
ENSG00000235220,3,0-7
ENSG00000284925,3,0-7
ENSG00000235925,3,0-7
ENSG00000288505,3,0-7
ENSG00000277554,3,0-7
ENSG00000274651,3,0-7
ENSG00000285123,3,0-7
ENSG00000263097,3,0-7
ENSG00000276433,3,0-7
ENSG00000288460,3,0-7
ENSG00000274144,3,0-7
ENSG00000288324,3,0-7
ENSG00000281931,3,0-7
ENSG00000283580,3,0-7
ENSG00000227761,3,0-7
ENSG00000233439,3,0-7
ENSG00000227137,3,0-7
ENSG00000231526,3,0-7
ENSG00000288210,3,0-7
ENSG00000233890,3,0-7
ENSG00000285015,3,0-7
ENSG00000274437,3,0-7
ENSG00000284924,3,0-7
ENSG00000228435,3,0-7
ENSG00000285326,3,0-7
ENSG00000137313,3,0-7
ENSG00000241910,3,0-7
ENSG00000224770,3,0-7
ENSG00000284230,3,0-7
ENSG00000240508,3,0-7
ENSG00000261893,3,0-7
ENSG00000275848,3,0-7
ENSG00000288204,3,0-7
ENSG00000204197,3,0-7
ENSG00000274036,3,0-7
ENSG00000274616,3,0-7
ENSG00000274947,3,0-7
ENSG00000226384,3,0-7
ENSG00000274957,3,0-7
ENSG00000275498,3,0-7
ENSG00000234243,3,0-7
ENSG00000236843,3,0-7
ENSG00000206495,3,0-7
ENSG00000285221,3,0-7
ENSG00000206476,3,0-7
ENSG00000288369,3,0-7
ENSG00000288113,3,0-7
ENSG00000284066,3,0-7
ENSG00000229061,3,0-7
ENSG00000284282,3,0-7
ENSG00000206511,3,0-7
ENSG00000244672,3,0-7
ENSG00000248496,3,0-7
ENSG00000278767,3,0-7
ENSG00000233687,3,0-7
ENSG00000236490,3,0-7
ENSG00000276464,3,0-7
ENSG00000278437,3,0-7
ENSG00000276582,3,0-7
ENSG00000275035,3,0-7
ENSG00000284445,3,0-7
ENSG00000206460,3,0-7
ENSG00000267954,3,0-7
ENSG00000277339,3,0-7
ENSG00000206489,3,0-7
ENSG00000237733,3,0-7
ENSG00000275583,3,0-7
ENSG00000277359,3,0-7
ENSG00000235360,3,0-7
ENSG00000275822,3,0-7
ENSG00000231617,3,0-7
ENSG00000262525,3,0-7
ENSG00000278268,3,0-7
ENSG00000275062,3,0-7
ENSG00000262473,3,0-7
ENSG00000277530,3,0-7
ENSG00000277750,3,0-7
ENSG00000280627,3,0-7
ENSG00000278145,3,0-7
ENSG00000276167,3,0-7
ENSG00000234623,3,0-7
ENSG00000284181,3,0-7
ENSG00000288466,3,0-7
ENSG00000225998,3,0-7
ENSG00000276114,3,0-7
ENSG00000206376,3,0-7
ENSG00000276184,3,0-7
ENSG00000285362,3,0-7
ENSG00000277926,3,0-7
ENSG00000285152,3,0-7
ENSG00000232062,3,0-7
ENSG00000284225,3,0-7
ENSG00000235941,3,0-7
ENSG00000274232,3,0-7
ENSG00000235985,3,0-7
ENSG00000226892,3,0-7
ENSG00000234514,3,0-7
ENSG00000284137,3,0-7
ENSG00000276357,3,0-7
ENSG00000285124,3,0-7
ENSG00000277390,3,0-7
ENSG00000274889,3,0-7
ENSG00000277982,3,0-7
ENSG00000277853,3,0-7
ENSG00000235650,3,0-7
ENSG00000275824,3,0-7
ENSG00000232178,3,0-7
ENSG00000288456,3,0-7
ENSG00000285451,3,0-7
ENSG00000235960,3,0-7
ENSG00000278821,3,0-7
ENSG00000285501,3,0-7
ENSG00000275008,3,0-7
ENSG00000235233,3,0-7
ENSG00000204359,3,0-7
ENSG00000283771,3,0-7
ENSG00000206467,3,0-7
ENSG00000227686,3,0-7
ENSG00000275384,3,0-7
ENSG00000206455,3,0-7
ENSG00000278167,3,0-7
ENSG00000278091,3,0-7
ENSG00000278426,3,0-7
ENSG00000280661,3,0-7
ENSG00000278165,3,0-7
ENSG00000237155,3,0-7
ENSG00000206450,3,0-7
ENSG00000230332,3,0-7
ENSG00000274609,3,0-7
ENSG00000137394,3,0-7
ENSG00000278714,3,0-7
ENSG00000231286,3,0-7
ENSG00000288353,3,0-7
ENSG00000285070,3,0-7
ENSG00000277657,3,0-7
ENSG00000278741,3,0-7
ENSG00000285281,3,0-7
ENSG00000206470,3,0-7
ENSG00000237123,3,0-7
ENSG00000275932,3,0-7
ENSG00000274580,3,0-7
ENSG00000288260,3,0-7
ENSG00000206320,3,0-7
ENSG00000206500,3,0-7
ENSG00000284816,3,0-7
ENSG00000223355,3,0-7
ENSG00000276681,3,0-7
ENSG00000285497,3,0-7
ENSG00000282521,3,0-7
ENSG00000241296,3,0-7
ENSG00000274887,3,0-7
ENSG00000284983,3,0-7
ENSG00000274722,3,0-7
ENSG00000276220,3,0-7
ENSG00000281486,3,0-7
ENSG00000278776,3,0-7
ENSG00000227794,3,0-7
ENSG00000284953,3,0-7
ENSG00000280831,3,0-7
ENSG00000283714,3,0-7
ENSG00000288295,3,0-7
ENSG00000275082,3,0-7
ENSG00000231624,3,0-7
ENSG00000225103,3,0-7
ENSG00000288292,3,0-7
ENSG00000243612,3,0-7
ENSG00000284814,3,0-7
ENSG00000275522,3,0-7
ENSG00000274174,3,0-7
ENSG00000277974,3,0-7
ENSG00000231115,3,0-7
ENSG00000274185,3,0-7
ENSG00000277362,3,0-7
ENSG00000224544,3,0-7
ENSG00000283018,3,0-7
ENSG00000226201,3,0-7
ENSG00000240008,3,0-7
ENSG00000276595,3,0-7
ENSG00000284796,3,0-7
ENSG00000229432,3,0-7
ENSG00000275962,3,0-7
ENSG00000288285,3,0-7
ENSG00000243804,3,0-7
ENSG00000235291,3,0-7
ENSG00000274474,3,0-7
ENSG00000229767,3,0-7
ENSG00000231268,3,0-7
ENSG00000281818,3,0-7
ENSG00000263238,3,0-7
ENSG00000281919,3,0-7
ENSG00000233561,3,0-7
ENSG00000277725,3,0-7
ENSG00000243570,3,0-7
ENSG00000280905,3,0-7
ENSG00000284869,3,0-7
ENSG00000263309,3,0-7
ENSG00000281020,3,0-7
ENSG00000277132,3,0-7
ENSG00000284241,3,0-7
ENSG00000231048,3,0-7
ENSG00000226788,3,0-7
ENSG00000288438,3,0-7
ENSG00000226704,3,0-7
ENSG00000232099,3,0-7
ENSG00000283387,3,0-7
ENSG00000284218,3,0-7
ENSG00000223465,3,0-7
ENSG00000276590,3,0-7
ENSG00000260092,3,0-7
ENSG00000206408,3,0-7
ENSG00000275748,3,0-7
ENSG00000275617,3,0-7
ENSG00000283887,3,0-7
ENSG00000274675,3,0-7
ENSG00000278749,3,0-7
ENSG00000226467,3,0-7
ENSG00000278608,3,0-7
ENSG00000276625,3,0-7
ENSG00000288191,3,0-7
ENSG00000272835,3,0-7
ENSG00000275430,3,0-7
ENSG00000231834,3,0-7
ENSG00000228080,3,0-7
ENSG00000232945,3,0-7
ENSG00000231488,3,0-7
ENSG00000227420,3,0-7
ENSG00000285172,3,0-7
ENSG00000234668,3,0-7
ENSG00000281775,3,0-7
ENSG00000281877,3,0-7
ENSG00000234218,3,0-7
ENSG00000226215,3,0-7
ENSG00000284807,3,0-7
ENSG00000262749,3,0-7
ENSG00000206505,3,0-7
ENSG00000206435,3,0-7
ENSG00000282559,3,0-7
ENSG00000263236,3,0-7
ENSG00000285471,3,0-7
ENSG00000169260,3,0-7
ENSG00000206372,3,0-7
ENSG00000274229,3,0-7
ENSG00000284238,3,0-7
ENSG00000206310,3,0-7
ENSG00000274696,3,0-7
ENSG00000234729,3,0-7
ENSG00000284434,3,0-7
ENSG00000278006,3,0-7
ENSG00000231641,3,0-7
ENSG00000228712,3,0-7
ENSG00000224708,3,0-7
ENSG00000235107,3,0-7
ENSG00000288258,3,0-7
ENSG00000227314,3,0-7
ENSG00000277594,3,0-7
ENSG00000274384,3,0-7
ENSG00000262102,3,0-7
ENSG00000284507,3,0-7
ENSG00000230505,3,0-7
ENSG00000284514,3,0-7
ENSG00000277131,3,0-7
ENSG00000227746,3,0-7
ENSG00000273775,3,0-7
ENSG00000206394,3,0-7
ENSG00000288339,3,0-7
ENSG00000261958,3,0-7
ENSG00000276676,3,0-7
ENSG00000275513,3,0-7
ENSG00000234443,3,0-7
ENSG00000284342,3,0-7
ENSG00000237777,3,0-7
ENSG00000283510,3,0-7
ENSG00000274830,3,0-7
ENSG00000223757,3,0-7
ENSG00000278624,3,0-7
ENSG00000288504,3,0-7
ENSG00000270136,3,0-7
ENSG00000229684,3,0-7
ENSG00000257065,3,0-7
ENSG00000285140,3,0-7
ENSG00000285049,3,0-7
ENSG00000227472,3,0-7
ENSG00000231247,3,0-7
ENSG00000273572,3,0-7
ENSG00000277564,3,0-7
ENSG00000235966,3,0-7
ENSG00000206506,3,0-7
ENSG00000231631,3,0-7
ENSG00000227315,3,0-7
ENSG00000228760,3,0-7
ENSG00000281038,3,0-7
ENSG00000270149,3,0-7
ENSG00000273875,3,0-7
ENSG00000241534,3,0-7
ENSG00000274971,3,0-7
ENSG00000277134,3,0-7
ENSG00000278365,3,0-7
ENSG00000226882,3,0-7
ENSG00000282302,3,0-7
ENSG00000276145,3,0-7
ENSG00000233450,3,0-7
ENSG00000233049,3,0-7
ENSG00000275368,3,0-7
ENSG00000274646,3,0-7
ENSG00000277823,3,0-7
ENSG00000283284,3,0-7
ENSG00000282693,3,0-7
ENSG00000277086,3,0-7
ENSG00000288270,3,0-7
ENSG00000230675,3,0-7
ENSG00000284120,3,0-7
ENSG00000223639,3,0-7
ENSG00000240433,3,0-7
ENSG00000288453,3,0-7
ENSG00000285456,3,0-7
ENSG00000284039,3,0-7
ENSG00000258880,3,0-7
ENSG00000276977,3,0-7
ENSG00000206517,3,0-7
ENSG00000263186,3,0-7
ENSG00000227715,3,0-7
ENSG00000224168,3,0-7
ENSG00000229524,3,0-7
ENSG00000228377,3,0-7
ENSG00000274684,3,0-7
ENSG00000278220,3,0-7
ENSG00000270299,3,0-7
ENSG00000284192,3,0-7
ENSG00000273494,3,0-7
ENSG00000233076,3,0-7
ENSG00000262505,3,0-7
ENSG00000275861,3,0-7
ENSG00000278474,3,0-7
ENSG00000261986,3,0-7
ENSG00000284903,3,0-7
ENSG00000274935,3,0-7
ENSG00000243215,3,0-7
ENSG00000285022,3,0-7
ENSG00000274110,3,0-7
ENSG00000275181,3,0-7
ENSG00000224319,3,0-7
ENSG00000225967,3,0-7
ENSG00000236063,3,0-7
ENSG00000274726,3,0-7
ENSG00000281618,3,0-7
ENSG00000272765,3,0-7
ENSG00000273518,3,0-7
ENSG00000283723,3,0-7
ENSG00000285087,3,0-7
ENSG00000284454,3,0-7
ENSG00000275276,3,0-7
ENSG00000278545,3,0-7
ENSG00000284013,3,0-7
ENSG00000277615,3,0-7
ENSG00000232960,3,0-7
ENSG00000234549,3,0-7
ENSG00000277540,3,0-7
ENSG00000275931,3,0-7
ENSG00000224320,3,0-7
ENSG00000284145,3,0-7
ENSG00000237459,3,0-7
ENSG00000232616,3,0-7
ENSG00000283741,3,0-7
ENSG00000285249,3,0-7
ENSG00000273592,3,0-7
ENSG00000288360,3,0-7
ENSG00000275153,3,0-7
ENSG00000274081,3,0-7
ENSG00000275644,3,0-7
ENSG00000288148,3,0-7
ENSG00000284046,3,0-7
ENSG00000236515,3,0-7
ENSG00000276615,3,0-7
ENSG00000224200,3,0-7
ENSG00000272803,3,0-7
ENSG00000284150,3,0-7
ENSG00000206459,3,0-7
ENSG00000274320,3,0-7
ENSG00000226165,3,0-7
ENSG00000224378,3,0-7
ENSG00000277111,3,0-7
ENSG00000276333,3,0-7
ENSG00000284781,3,0-7
ENSG00000235396,3,0-7
ENSG00000236967,3,0-7
ENSG00000240389,3,0-7
ENSG00000227222,3,0-7
ENSG00000276065,3,0-7
ENSG00000234508,3,0-7
ENSG00000275624,3,0-7
ENSG00000278326,3,0-7
ENSG00000278229,3,0-7
ENSG00000276806,3,0-7
ENSG00000276779,3,0-7
ENSG00000284320,3,0-7
ENSG00000274442,3,0-7
ENSG00000276042,3,0-7
ENSG00000230678,3,0-7
ENSG00000274729,3,0-7
ENSG00000288188,3,0-7
ENSG00000224941,3,0-7
ENSG00000228605,3,0-7
ENSG00000273506,3,0-7
ENSG00000206285,3,0-7
ENSG00000276342,3,0-7
ENSG00000225543,3,0-7
ENSG00000275608,3,0-7
ENSG00000276907,3,0-7
ENSG00000236399,3,0-7
ENSG00000277585,3,0-7
ENSG00000284923,3,0-7
ENSG00000274636,3,0-7
ENSG00000284381,3,0-7
ENSG00000254778,3,0-7
ENSG00000285346,3,0-7
ENSG00000285465,3,0-7
ENSG00000285356,3,0-7
ENSG00000278119,3,0-7
ENSG00000282972,3,0-7
ENSG00000257232,3,0-7
ENSG00000226271,3,0-7
ENSG00000283150,3,0-7
ENSG00000275717,3,0-7
ENSG00000282956,3,0-7
ENSG00000282967,3,0-7
ENSG00000206315,3,0-7
ENSG00000277964,3,0-7
ENSG00000274639,3,0-7
ENSG00000285114,3,0-7
ENSG00000284347,3,0-7
ENSG00000226275,3,0-7
ENSG00000277033,3,0-7
ENSG00000284468,3,0-7
ENSG00000278710,3,0-7
ENSG00000263091,3,0-7
ENSG00000285137,3,0-7
ENSG00000274348,3,0-7
ENSG00000288359,3,0-7
ENSG00000288477,3,0-7
ENSG00000284933,3,0-7
ENSG00000273889,3,0-7
ENSG00000206208,3,0-7
ENSG00000284496,3,0-7
ENSG00000285246,3,0-7
ENSG00000285772,3,0-7
ENSG00000275911,3,0-7
ENSG00000274429,3,0-7
ENSG00000278731,3,0-7
ENSG00000277824,3,0-7
ENSG00000206398,3,0-7
ENSG00000284174,3,0-7
ENSG00000228254,3,0-7
ENSG00000243009,3,0-7
ENSG00000228849,3,0-7
ENSG00000278081,3,0-7
ENSG00000286139,3,0-7
ENSG00000277090,3,0-7
ENSG00000206346,3,0-7
ENSG00000281395,3,0-7
ENSG00000277104,3,0-7
ENSG00000274619,3,0-7
ENSG00000275145,3,0-7
ENSG00000273686,3,0-7
ENSG00000276536,3,0-7
ENSG00000276858,3,0-7
ENSG00000284990,3,0-7
ENSG00000283884,3,0-7
ENSG00000284111,3,0-7
ENSG00000274891,3,0-7
ENSG00000268400,3,0-7
ENSG00000288483,3,0-7
ENSG00000237046,3,0-7
ENSG00000276191,3,0-7
ENSG00000242685,3,0-7
ENSG00000261852,3,0-7
ENSG00000285375,3,0-7
ENSG00000232962,3,0-7
ENSG00000225412,3,0-7
ENSG00000273984,3,0-7
ENSG00000276072,3,0-7
ENSG00000278111,3,0-7
ENSG00000112493,3,0-7
ENSG00000242335,3,0-7
ENSG00000284588,3,0-7
ENSG00000206305,3,0-7
ENSG00000276971,3,0-7
ENSG00000283082,3,0-7
ENSG00000273911,3,0-7
ENSG00000232984,3,0-7
ENSG00000275003,3,0-7
ENSG00000283767,3,0-7
ENSG00000277707,3,0-7
ENSG00000204490,3,0-7
ENSG00000229058,3,0-7
ENSG00000254875,3,0-7
ENSG00000275794,3,0-7
ENSG00000275732,3,0-7
ENSG00000282725,3,0-7
ENSG00000284916,3,0-7
ENSG00000278712,3,0-7
ENSG00000235067,3,0-7
ENSG00000281593,3,0-7
ENSG00000235588,3,0-7
ENSG00000275172,3,0-7
ENSG00000274495,3,0-7
ENSG00000274243,3,0-7
ENSG00000259101,3,0-7
ENSG00000262526,3,0-7
ENSG00000277816,3,0-7
ENSG00000235487,3,0-7
ENSG00000275746,3,0-7
ENSG00000282119,3,0-7
ENSG00000277334,3,0-7
ENSG00000282144,3,0-7
ENSG00000288257,3,0-7
ENSG00000285317,3,0-7
ENSG00000237095,3,0-7
ENSG00000284832,3,0-7
ENSG00000231372,3,0-7
ENSG00000282684,3,0-7
ENSG00000223919,3,0-7
ENSG00000234433,3,0-7
ENSG00000288133,3,0-7
ENSG00000275486,3,0-7
ENSG00000278495,3,0-7
ENSG00000275018,3,0-7
ENSG00000288506,3,0-7
ENSG00000280962,3,0-7
ENSG00000288503,3,0-7
ENSG00000284530,3,0-7
ENSG00000275272,3,0-7
ENSG00000274504,3,0-7
ENSG00000275786,3,0-7
ENSG00000238056,3,0-7
ENSG00000230034,3,0-7
ENSG00000276044,3,0-7
ENSG00000223654,3,0-7
ENSG00000226171,3,0-7
ENSG00000230669,3,0-7
ENSG00000277238,3,0-7
ENSG00000276163,3,0-7
ENSG00000224654,3,0-7
ENSG00000274821,3,0-7
ENSG00000277401,3,0-7
ENSG00000243189,3,0-7
ENSG00000224587,3,0-7
ENSG00000223898,3,0-7
ENSG00000277445,3,0-7
ENSG00000284881,3,0-7
ENSG00000172850,3,0-7
ENSG00000277291,3,0-7
ENSG00000224395,3,0-7
ENSG00000278021,3,0-7
ENSG00000288350,3,0-7
ENSG00000225845,3,0-7
ENSG00000288169,3,0-7
ENSG00000275397,3,0-7
ENSG00000284501,3,0-7
ENSG00000234101,3,0-7
ENSG00000237012,3,0-7
ENSG00000225073,3,0-7
ENSG00000283830,3,0-7
ENSG00000269711,3,0-7
ENSG00000268614,3,0-7
ENSG00000273914,3,0-7
ENSG00000275851,3,0-7
ENSG00000285154,3,0-7
ENSG00000223699,3,0-7
ENSG00000278729,3,0-7
ENSG00000206282,3,0-7
ENSG00000274939,3,0-7
ENSG00000283955,3,0-7
ENSG00000283729,3,0-7
ENSG00000226127,3,0-7
ENSG00000234539,3,0-7
ENSG00000284984,3,0-7
ENSG00000284126,3,0-7
ENSG00000283898,3,0-7
ENSG00000277656,3,0-7
ENSG00000275123,3,0-7
ENSG00000283722,3,0-7
ENSG00000284792,3,0-7
ENSG00000225291,3,0-7
ENSG00000288142,3,0-7
ENSG00000262851,3,0-7
ENSG00000284044,3,0-7
ENSG00000224399,3,0-7
ENSG00000281429,3,0-7
ENSG00000225550,3,0-7
ENSG00000278183,3,0-7
ENSG00000282130,3,0-7
ENSG00000276539,3,0-7
ENSG00000262666,3,0-7
ENSG00000288481,3,0-7
ENSG00000206379,3,0-7
ENSG00000284866,3,0-7
ENSG00000273831,3,0-7
ENSG00000278247,3,0-7
ENSG00000284100,3,0-7
ENSG00000277365,3,0-7
ENSG00000280479,3,0-7
ENSG00000274945,3,0-7
ENSG00000275599,3,0-7
ENSG00000280516,3,0-7
ENSG00000276187,3,0-7
ENSG00000230475,3,0-7
ENSG00000275659,3,0-7
ENSG00000262334,3,0-7
ENSG00000288485,3,0-7
ENSG00000229071,3,0-7
ENSG00000285348,3,0-7
ENSG00000237052,3,0-7
ENSG00000227600,3,0-7
ENSG00000226710,3,0-7
ENSG00000278461,3,0-7
ENSG00000274194,3,0-7
ENSG00000275565,3,0-7
ENSG00000228263,3,0-7
ENSG00000238104,3,0-7
ENSG00000274145,3,0-7
ENSG00000284264,3,0-7
ENSG00000229295,3,0-7
ENSG00000223533,3,0-7
ENSG00000275947,3,0-7
ENSG00000275499,3,0-7
ENSG00000206235,3,0-7
ENSG00000272670,3,0-7
ENSG00000278632,3,0-7
ENSG00000243958,3,0-7
ENSG00000288136,3,0-7
ENSG00000275914,3,0-7
ENSG00000226103,3,0-7
ENSG00000278300,3,0-7
ENSG00000283918,3,0-7
ENSG00000276379,3,0-7
ENSG00000262599,3,0-7
ENSG00000276211,3,0-7
ENSG00000277079,3,0-7
ENSG00000274084,3,0-7
ENSG00000281166,3,0-7
ENSG00000237900,3,0-7
ENSG00000286184,3,0-7
ENSG00000282954,3,0-7
ENSG00000235346,3,0-7
ENSG00000284210,3,0-7
ENSG00000282941,3,0-7
ENSG00000237056,3,0-7
ENSG00000254405,3,0-7
ENSG00000234046,3,0-7
ENSG00000227460,3,0-7
ENSG00000230279,3,0-7
ENSG00000228892,3,0-7
ENSG00000228299,3,0-7
ENSG00000283934,3,0-7
ENSG00000235336,3,0-7
ENSG00000261884,3,0-7
ENSG00000282844,3,0-7
ENSG00000276336,3,0-7
ENSG00000234836,3,0-7
ENSG00000275821,3,0-7
ENSG00000232421,3,0-7
ENSG00000273526,3,0-7
ENSG00000275237,3,0-7
ENSG00000226531,3,0-7
ENSG00000283902,3,0-7
ENSG00000274109,3,0-7
ENSG00000283046,3,0-7
ENSG00000229698,3,0-7
ENSG00000278270,3,0-7
ENSG00000096155,3,0-7
ENSG00000281994,3,0-7
ENSG00000285343,3,0-7
ENSG00000283104,3,0-7
ENSG00000262156,3,0-7
ENSG00000262045,3,0-7
ENSG00000274283,3,0-7
ENSG00000284987,3,0-7
ENSG00000277389,3,0-7
ENSG00000206430,3,0-7
ENSG00000282880,3,0-7
ENSG00000277424,3,0-7
ENSG00000275525,3,0-7
ENSG00000262218,3,0-7
ENSG00000206292,3,0-7
ENSG00000288335,3,0-7
ENSG00000227993,3,0-7
ENSG00000276686,3,0-7
ENSG00000226634,3,0-7
ENSG00000285182,3,0-7
ENSG00000235692,3,0-7
ENSG00000277786,3,0-7
ENSG00000230514,3,0-7
ENSG00000274638,3,0-7
