ensembl_id,gene_age,gene_Interval
ENSMUSG00000116673,1,0-3
ENSMUSG00000066613,1,0-3
ENSMUSG00000090015,1,0-3
ENSMUSG00000080717,1,0-3
ENSMUSG00000072762,1,0-3
ENSMUSG00000073158,1,0-3
ENSMUSG00000073197,1,0-3
ENSMUSG00000069208,1,0-3
ENSMUSG00000049972,1,0-3
ENSMUSG00000023263,1,0-3
ENSMUSG00000063364,1,0-3
ENSMUSG00000095362,5,3-7
ENSMUSG00000078876,5,3-7
ENSMUSG00000078864,5,3-7
ENSMUSG00000089756,5,3-7
ENSMUSG00000094475,5,3-7
ENSMUSG00000078880,5,3-7
ENSMUSG00000078894,5,3-7
ENSMUSG00000078903,5,3-7
ENSMUSG00000078867,5,3-7
ENSMUSG00000078889,5,3-7
ENSMUSG00000078861,5,3-7
ENSMUSG00000078887,5,3-7
ENSMUSG00000078870,5,3-7
ENSMUSG00000095545,5,3-7
ENSMUSG00000078877,5,3-7
ENSMUSG00000078878,5,3-7
ENSMUSG00000095199,5,3-7
ENSMUSG00000078899,5,3-7
ENSMUSG00000074519,5,3-7
ENSMUSG00000074527,5,3-7
ENSMUSG00000078895,5,3-7
ENSMUSG00000089951,5,3-7
ENSMUSG00000078897,5,3-7
ENSMUSG00000078901,5,3-7
ENSMUSG00000078898,5,3-7
ENSMUSG00000094932,5,3-7
ENSMUSG00000094786,5,3-7
ENSMUSG00000078869,5,3-7
ENSMUSG00000078881,5,3-7
ENSMUSG00000020846,645,615-676
ENSMUSG00000020648,1488,1480-1496
ENSMUSG00000040554,987,952-1023
ENSMUSG00000020841,544,473-615
ENSMUSG00000000724,544,473-615
ENSMUSG00000002057,987,952-1023
ENSMUSG00000020829,950,948-952
ENSMUSG00000050132,950,948-952
ENSMUSG00000038188,680,676-684
ENSMUSG00000038195,886,824-948
ENSMUSG00000020850,886,824-948
ENSMUSG00000038217,50,45-55
ENSMUSG00000010554,50,45-55
ENSMUSG00000029446,50,45-55
ENSMUSG00000025537,645,615-676
ENSMUSG00000070493,645,615-676
ENSMUSG00000030590,1064,1023-1105
ENSMUSG00000059890,987,952-1023
ENSMUSG00000079592,886,824-948
ENSMUSG00000053128,24,21-29
ENSMUSG00000072476,24,21-29
ENSMUSG00000111409,24,21-29
ENSMUSG00000032017,950,948-952
ENSMUSG00000059495,680,676-684
ENSMUSG00000032014,680,676-684
ENSMUSG00000041119,987,952-1023
ENSMUSG00000053310,987,952-1023
ENSMUSG00000001948,680,676-684
ENSMUSG00000049281,645,615-676
ENSMUSG00000032257,454,435-473
ENSMUSG00000037112,950,948-952
ENSMUSG00000032058,>4290,>4290
ENSMUSG00000048416,987,952-1023
ENSMUSG00000034544,987,952-1023
ENSMUSG00000027833,645,615-676
ENSMUSG00000038608,1578,1496-1660
ENSMUSG00000031928,1578,1496-1660
ENSMUSG00000037129,950,948-952
ENSMUSG00000066705,454,435-473
ENSMUSG00000045052,645,615-676
ENSMUSG00000021298,39,33-45
ENSMUSG00000041187,987,952-1023
ENSMUSG00000030374,1488,1480-1496
ENSMUSG00000048920,1488,1480-1496
ENSMUSG00000001918,645,615-676
ENSMUSG00000058709,454,435-473
ENSMUSG00000019158,454,435-473
ENSMUSG00000001988,680,676-684
ENSMUSG00000008036,>4290,>4290
ENSMUSG00000053291,>4290,>4290
ENSMUSG00000043017,950,948-952
ENSMUSG00000044709,950,948-952
ENSMUSG00000060032,987,952-1023
ENSMUSG00000063689,987,952-1023
ENSMUSG00000068855,987,952-1023
ENSMUSG00000051403,645,615-676
ENSMUSG00000024181,645,615-676
ENSMUSG00000002983,645,615-676
ENSMUSG00000002981,1714,1660-1768
ENSMUSG00000006095,1714,1660-1768
ENSMUSG00000040841,950,948-952
ENSMUSG00000030407,454,435-473
ENSMUSG00000030583,645,615-676
ENSMUSG00000040390,544,473-615
ENSMUSG00000007944,>4290,>4290
ENSMUSG00000049643,>4290,>4290
ENSMUSG00000003545,680,676-684
ENSMUSG00000054083,1714,1660-1768
ENSMUSG00000043705,1714,1660-1768
ENSMUSG00000011267,132,105-159
ENSMUSG00000061028,987,952-1023
ENSMUSG00000061479,1714,1660-1768
ENSMUSG00000078786,1714,1660-1768
ENSMUSG00000003752,1934,1768-2101
ENSMUSG00000027774,>4290,>4290
ENSMUSG00000047557,544,473-615
ENSMUSG00000034000,645,615-676
ENSMUSG00000022787,645,615-676
ENSMUSG00000033688,132,105-159
ENSMUSG00000004415,645,615-676
ENSMUSG00000049307,987,952-1023
ENSMUSG00000029705,645,615-676
ENSMUSG00000005057,810,797-824
ENSMUSG00000005378,810,797-824
ENSMUSG00000007207,>4290,>4290
ENSMUSG00000005339,544,473-615
ENSMUSG00000059498,544,473-615
ENSMUSG00000025573,544,473-615
ENSMUSG00000040528,544,473-615
ENSMUSG00000059089,544,473-615
ENSMUSG00000015947,544,473-615
ENSMUSG00000070524,544,473-615
ENSMUSG00000026656,544,473-615
ENSMUSG00000027787,544,473-615
ENSMUSG00000027782,1934,1768-2101
ENSMUSG00000034349,>4290,>4290
ENSMUSG00000027778,987,952-1023
ENSMUSG00000027775,>4290,>4290
ENSMUSG00000036362,544,473-615
ENSMUSG00000036353,544,473-615
ENSMUSG00000015619,950,948-952
ENSMUSG00000016624,544,473-615
ENSMUSG00000072878,987,952-1023
ENSMUSG00000016619,987,952-1023
ENSMUSG00000036046,987,952-1023
ENSMUSG00000001786,987,952-1023
ENSMUSG00000051627,168,159-177
ENSMUSG00000052565,168,159-177
ENSMUSG00000069305,30,29-33
ENSMUSG00000060093,30,29-33
ENSMUSG00000054934,680,676-684
ENSMUSG00000020151,544,473-615
ENSMUSG00000020132,1714,1660-1768
ENSMUSG00000020140,544,473-615
ENSMUSG00000034057,544,473-615
ENSMUSG00000034024,>4290,>4290
ENSMUSG00000024738,544,473-615
ENSMUSG00000020169,544,473-615
ENSMUSG00000001424,>4290,>4290
ENSMUSG00000030351,544,473-615
ENSMUSG00000019897,544,473-615
ENSMUSG00000036009,645,615-676
ENSMUSG00000037997,544,473-615
ENSMUSG00000041477,1578,1496-1660
ENSMUSG00000051331,645,615-676
ENSMUSG00000001763,645,615-676
ENSMUSG00000001761,886,824-948
ENSMUSG00000039130,886,824-948
ENSMUSG00000039159,1714,1660-1768
ENSMUSG00000058440,1714,1660-1768
ENSMUSG00000029765,987,952-1023
ENSMUSG00000029763,987,952-1023
ENSMUSG00000056215,680,676-684
ENSMUSG00000049699,24,21-29
ENSMUSG00000044988,544,473-615
ENSMUSG00000025607,1934,1768-2101
ENSMUSG00000051855,1934,1768-2101
ENSMUSG00000030283,645,615-676
ENSMUSG00000030109,987,952-1023
ENSMUSG00000030168,810,797-824
ENSMUSG00000030170,950,948-952
ENSMUSG00000041377,886,824-948
ENSMUSG00000045962,987,952-1023
ENSMUSG00000055531,645,615-676
ENSMUSG00000020171,645,615-676
ENSMUSG00000044968,645,615-676
ENSMUSG00000034707,680,676-684
ENSMUSG00000029708,987,952-1023
ENSMUSG00000015377,1714,1660-1768
ENSMUSG00000050552,1714,1660-1768
ENSMUSG00000004285,1714,1660-1768
ENSMUSG00000045534,645,615-676
ENSMUSG00000029672,680,676-684
ENSMUSG00000068173,645,615-676
ENSMUSG00000036478,1,0-3
ENSMUSG00000098348,645,615-676
ENSMUSG00000019929,645,615-676
ENSMUSG00000036446,544,473-615
ENSMUSG00000019932,645,615-676
ENSMUSG00000019936,645,615-676
ENSMUSG00000069539,1714,1660-1768
ENSMUSG00000020034,645,615-676
ENSMUSG00000019979,645,615-676
ENSMUSG00000058589,645,615-676
ENSMUSG00000019951,1578,1496-1660
ENSMUSG00000046841,>4290,>4290
ENSMUSG00000019975,>4290,>4290
ENSMUSG00000054277,>4290,>4290
ENSMUSG00000016664,1064,1023-1105
ENSMUSG00000022442,987,952-1023
ENSMUSG00000048755,987,952-1023
ENSMUSG00000020056,987,952-1023
ENSMUSG00000020057,544,473-615
ENSMUSG00000035311,544,473-615
ENSMUSG00000060002,1714,1660-1768
ENSMUSG00000020061,950,948-952
ENSMUSG00000000182,454,435-473
ENSMUSG00000025795,987,952-1023
ENSMUSG00000038665,987,952-1023
ENSMUSG00000038648,1292,1105-1480
ENSMUSG00000029911,1292,1105-1480
ENSMUSG00000067825,1292,1105-1480
ENSMUSG00000034243,1292,1105-1480
ENSMUSG00000029012,1292,1105-1480
ENSMUSG00000029004,680,676-684
ENSMUSG00000002416,680,676-684
ENSMUSG00000042599,645,615-676
ENSMUSG00000030303,1714,1660-1768
ENSMUSG00000002944,1064,1023-1105
ENSMUSG00000028780,987,952-1023
ENSMUSG00000029840,987,952-1023
ENSMUSG00000029838,454,435-473
ENSMUSG00000001521,645,615-676
ENSMUSG00000001517,680,676-684
ENSMUSG00000035948,1714,1660-1768
ENSMUSG00000019906,645,615-676
ENSMUSG00000000435,810,797-824
ENSMUSG00000035923,810,797-824
ENSMUSG00000037563,>4290,>4290
ENSMUSG00000019907,645,615-676
ENSMUSG00000028431,645,615-676
ENSMUSG00000045094,987,952-1023
ENSMUSG00000033871,645,615-676
ENSMUSG00000034320,987,952-1023
ENSMUSG00000026322,645,615-676
ENSMUSG00000021484,544,473-615
ENSMUSG00000055333,987,952-1023
ENSMUSG00000020261,>4290,>4290
ENSMUSG00000018593,886,824-948
ENSMUSG00000018583,1578,1496-1660
ENSMUSG00000000263,645,615-676
ENSMUSG00000021509,1714,1660-1768
ENSMUSG00000062184,544,473-615
ENSMUSG00000036109,987,952-1023
ENSMUSG00000050029,886,824-948
ENSMUSG00000031286,>4290,>4290
ENSMUSG00000041718,>4290,>4290
ENSMUSG00000032009,1064,1023-1105
ENSMUSG00000042903,544,473-615
ENSMUSG00000056201,454,435-473
ENSMUSG00000024759,950,948-952
ENSMUSG00000024875,>4290,>4290
ENSMUSG00000024912,680,676-684
ENSMUSG00000095098,454,435-473
ENSMUSG00000024911,454,435-473
ENSMUSG00000024909,454,435-473
ENSMUSG00000045903,810,797-824
ENSMUSG00000024902,1934,1768-2101
ENSMUSG00000037636,544,473-615
ENSMUSG00000031327,987,952-1023
ENSMUSG00000009670,987,952-1023
ENSMUSG00000000881,987,952-1023
ENSMUSG00000019359,1578,1496-1660
ENSMUSG00000015668,680,676-684
ENSMUSG00000102418,30,29-33
ENSMUSG00000073494,30,29-33
ENSMUSG00000044359,645,615-676
ENSMUSG00000045179,886,824-948
ENSMUSG00000062949,>4290,>4290
ENSMUSG00000109764,5,3-7
ENSMUSG00000034623,950,948-952
ENSMUSG00000021492,950,948-952
ENSMUSG00000030693,950,948-952
ENSMUSG00000038527,950,948-952
ENSMUSG00000067860,544,473-615
ENSMUSG00000036357,886,824-948
ENSMUSG00000079584,50,45-55
ENSMUSG00000031133,645,615-676
ENSMUSG00000026576,950,948-952
ENSMUSG00000067878,454,435-473
ENSMUSG00000051316,645,615-676
ENSMUSG00000000223,987,952-1023
ENSMUSG00000031262,987,952-1023
ENSMUSG00000033578,544,473-615
ENSMUSG00000052549,454,435-473
ENSMUSG00000031258,645,615-676
ENSMUSG00000031256,645,615-676
ENSMUSG00000036959,886,824-948
ENSMUSG00000067377,645,615-676
ENSMUSG00000031253,544,473-615
ENSMUSG00000031255,645,615-676
ENSMUSG00000037085,950,948-952
ENSMUSG00000036985,>4290,>4290
ENSMUSG00000031101,544,473-615
ENSMUSG00000037005,950,948-952
ENSMUSG00000037010,950,948-952
ENSMUSG00000001173,1714,1660-1768
ENSMUSG00000048970,645,615-676
ENSMUSG00000000355,>4290,>4290
ENSMUSG00000042814,14,8-21
ENSMUSG00000031095,680,676-684
ENSMUSG00000016534,680,676-684
ENSMUSG00000016327,950,948-952
ENSMUSG00000036502,950,948-952
ENSMUSG00000048047,645,615-676
ENSMUSG00000016409,168,159-177
ENSMUSG00000036572,1578,1496-1660
ENSMUSG00000079641,454,435-473
ENSMUSG00000044400,454,435-473
ENSMUSG00000050379,1292,1105-1480
ENSMUSG00000044149,645,615-676
ENSMUSG00000016308,645,615-676
ENSMUSG00000031250,454,435-473
ENSMUSG00000051323,544,473-615
ENSMUSG00000034480,1714,1660-1768
ENSMUSG00000018595,645,615-676
ENSMUSG00000031266,1578,1496-1660
ENSMUSG00000104043,454,435-473
ENSMUSG00000031264,645,615-676
ENSMUSG00000048007,544,473-615
ENSMUSG00000071229,544,473-615
ENSMUSG00000046994,>4290,>4290
ENSMUSG00000079487,987,952-1023
ENSMUSG00000031109,645,615-676
ENSMUSG00000033706,645,615-676
ENSMUSG00000092060,645,615-676
ENSMUSG00000050010,544,473-615
ENSMUSG00000037685,645,615-676
ENSMUSG00000029221,645,615-676
ENSMUSG00000031584,>4290,>4290
ENSMUSG00000022130,886,824-948
ENSMUSG00000027864,544,473-615
ENSMUSG00000038583,544,473-615
ENSMUSG00000025977,886,824-948
ENSMUSG00000030662,645,615-676
ENSMUSG00000027244,645,615-676
ENSMUSG00000027243,645,615-676
ENSMUSG00000027230,1292,1105-1480
ENSMUSG00000026111,1292,1105-1480
ENSMUSG00000000759,>4290,>4290
ENSMUSG00000021982,645,615-676
ENSMUSG00000021981,>4290,>4290
ENSMUSG00000026080,645,615-676
ENSMUSG00000073702,645,615-676
ENSMUSG00000022000,645,615-676
ENSMUSG00000021999,1578,1496-1660
ENSMUSG00000025962,645,615-676
ENSMUSG00000025963,987,952-1023
ENSMUSG00000033159,987,952-1023
ENSMUSG00000026198,>4290,>4290
ENSMUSG00000022889,>4290,>4290
ENSMUSG00000022893,544,473-615
ENSMUSG00000022894,544,473-615
ENSMUSG00000025040,886,824-948
ENSMUSG00000026708,886,824-948
ENSMUSG00000031358,1934,1768-2101
ENSMUSG00000047669,1934,1768-2101
ENSMUSG00000033214,454,435-473
ENSMUSG00000045871,544,473-615
ENSMUSG00000075478,544,473-615
ENSMUSG00000022114,886,824-948
ENSMUSG00000053253,680,676-684
ENSMUSG00000026389,645,615-676
ENSMUSG00000036907,645,615-676
ENSMUSG00000059434,645,615-676
ENSMUSG00000023961,1578,1496-1660
ENSMUSG00000036155,680,676-684
ENSMUSG00000036086,645,615-676
ENSMUSG00000056211,645,615-676
ENSMUSG00000017144,645,615-676
ENSMUSG00000050447,645,615-676
ENSMUSG00000021938,645,615-676
ENSMUSG00000032051,544,473-615
ENSMUSG00000073664,680,676-684
ENSMUSG00000026027,544,473-615
ENSMUSG00000026028,544,473-615
ENSMUSG00000020707,14,8-21
ENSMUSG00000049717,1714,1660-1768
ENSMUSG00000002103,1714,1660-1768
ENSMUSG00000049092,987,952-1023
ENSMUSG00000021830,987,952-1023
ENSMUSG00000037759,950,948-952
ENSMUSG00000021806,645,615-676
ENSMUSG00000021807,645,615-676
ENSMUSG00000061104,1578,1496-1660
ENSMUSG00000021963,1,0-3
ENSMUSG00000030895,544,473-615
ENSMUSG00000034064,987,952-1023
ENSMUSG00000002846,987,952-1023
ENSMUSG00000044442,645,615-676
ENSMUSG00000022962,645,615-676
ENSMUSG00000022762,544,473-615
ENSMUSG00000022911,645,615-676
ENSMUSG00000041625,645,615-676
ENSMUSG00000040978,645,615-676
ENSMUSG00000036792,680,676-684
ENSMUSG00000026761,680,676-684
ENSMUSG00000026872,645,615-676
ENSMUSG00000026866,645,615-676
ENSMUSG00000038242,454,435-473
ENSMUSG00000063558,454,435-473
ENSMUSG00000064294,70,70-71
ENSMUSG00000079554,454,435-473
ENSMUSG00000033208,454,435-473
ENSMUSG00000041439,950,948-952
ENSMUSG00000002881,886,824-948
ENSMUSG00000027180,886,824-948
ENSMUSG00000020669,886,824-948
ENSMUSG00000037216,886,824-948
ENSMUSG00000022837,886,824-948
ENSMUSG00000026104,544,473-615
ENSMUSG00000071350,>4290,>4290
ENSMUSG00000040713,680,676-684
ENSMUSG00000031443,950,948-952
ENSMUSG00000031444,950,948-952
ENSMUSG00000038542,950,948-952
ENSMUSG00000026572,454,435-473
ENSMUSG00000023070,454,435-473
ENSMUSG00000027411,454,435-473
ENSMUSG00000021928,645,615-676
ENSMUSG00000025967,680,676-684
ENSMUSG00000069085,101,96-105
ENSMUSG00000022755,544,473-615
ENSMUSG00000001155,544,473-615
ENSMUSG00000024066,680,676-684
ENSMUSG00000020657,1714,1660-1768
ENSMUSG00000000605,544,473-615
ENSMUSG00000055013,645,615-676
ENSMUSG00000034486,645,615-676
ENSMUSG00000021905,645,615-676
ENSMUSG00000071506,645,615-676
ENSMUSG00000043119,39,33-45
ENSMUSG00000045708,382,352-413
ENSMUSG00000073111,14,8-21
ENSMUSG00000073110,5,3-7
ENSMUSG00000094200,5,3-7
ENSMUSG00000094669,382,352-413
ENSMUSG00000071481,382,352-413
ENSMUSG00000043605,382,352-413
ENSMUSG00000048693,382,352-413
ENSMUSG00000059411,382,352-413
ENSMUSG00000061210,382,352-413
ENSMUSG00000031712,382,352-413
ENSMUSG00000037161,382,352-413
ENSMUSG00000063058,1,0-3
ENSMUSG00000091080,132,105-159
ENSMUSG00000090470,132,105-159
ENSMUSG00000074123,132,105-159
ENSMUSG00000101389,168,159-177
ENSMUSG00000066867,168,159-177
ENSMUSG00000001166,168,159-177
ENSMUSG00000032623,168,159-177
ENSMUSG00000066861,168,159-177
ENSMUSG00000052776,168,159-177
ENSMUSG00000001168,168,159-177
ENSMUSG00000053765,168,159-177
ENSMUSG00000029605,5,3-7
ENSMUSG00000029463,244,177-312
ENSMUSG00000029471,332,312-352
ENSMUSG00000029437,332,312-352
ENSMUSG00000033966,244,177-312
ENSMUSG00000020317,454,435-473
ENSMUSG00000020310,454,435-473
ENSMUSG00000020125,382,352-413
ENSMUSG00000055862,382,352-413
ENSMUSG00000034758,50,45-55
ENSMUSG00000078439,77,73-82
ENSMUSG00000078440,332,312-352
ENSMUSG00000020234,332,312-352
ENSMUSG00000042625,244,177-312
ENSMUSG00000029729,168,159-177
ENSMUSG00000037017,132,105-159
ENSMUSG00000046245,101,96-105
ENSMUSG00000066682,1,0-3
ENSMUSG00000066684,101,96-105
ENSMUSG00000047592,680,676-684
ENSMUSG00000109713,680,676-684
ENSMUSG00000029723,382,352-413
ENSMUSG00000093445,382,352-413
ENSMUSG00000029720,382,352-413
ENSMUSG00000037221,382,352-413
ENSMUSG00000023348,244,177-312
ENSMUSG00000037390,86,82-90
ENSMUSG00000006143,645,615-676
ENSMUSG00000019178,382,352-413
ENSMUSG00000004814,168,159-177
ENSMUSG00000040576,168,159-177
ENSMUSG00000040751,168,159-177
ENSMUSG00000034209,382,352-413
ENSMUSG00000048038,382,352-413
ENSMUSG00000059625,62,55-70
ENSMUSG00000069080,244,177-312
ENSMUSG00000023210,244,177-312
ENSMUSG00000036401,168,159-177
ENSMUSG00000049897,168,159-177
ENSMUSG00000045479,39,33-45
ENSMUSG00000029866,244,177-312
ENSMUSG00000029867,244,177-312
ENSMUSG00000036899,244,177-312
ENSMUSG00000076475,39,33-45
ENSMUSG00000076463,30,29-33
ENSMUSG00000076474,14,8-21
ENSMUSG00000076470,24,21-29
ENSMUSG00000076469,93,90-96
ENSMUSG00000076467,93,90-96
ENSMUSG00000095574,39,33-45
ENSMUSG00000094525,39,33-45
ENSMUSG00000029882,70,70-71
ENSMUSG00000096525,50,45-55
ENSMUSG00000063252,168,159-177
ENSMUSG00000094808,50,45-55
ENSMUSG00000029883,244,177-312
ENSMUSG00000051936,244,177-312
ENSMUSG00000076461,30,29-33
ENSMUSG00000058250,50,45-55
ENSMUSG00000057716,168,159-177
ENSMUSG00000016493,382,352-413
ENSMUSG00000054737,168,159-177
ENSMUSG00000037167,244,177-312
ENSMUSG00000062814,24,21-29
ENSMUSG00000079703,132,105-159
ENSMUSG00000079705,132,105-159
ENSMUSG00000023165,132,105-159
ENSMUSG00000035371,132,105-159
ENSMUSG00000068218,132,105-159
ENSMUSG00000079697,132,105-159
ENSMUSG00000095316,132,105-159
ENSMUSG00000079702,132,105-159
ENSMUSG00000079699,132,105-159
ENSMUSG00000071816,132,105-159
ENSMUSG00000020279,332,312-352
ENSMUSG00000033191,810,797-824
ENSMUSG00000049154,810,797-824
ENSMUSG00000028729,810,797-824
ENSMUSG00000028560,645,615-676
ENSMUSG00000028556,1578,1496-1660
ENSMUSG00000028550,645,615-676
ENSMUSG00000067261,71,71-73
ENSMUSG00000073792,1934,1768-2101
ENSMUSG00000073791,1714,1660-1768
ENSMUSG00000035305,645,615-676
ENSMUSG00000028532,950,948-952
ENSMUSG00000035275,1292,1105-1480
ENSMUSG00000028530,544,473-615
ENSMUSG00000028527,454,435-473
ENSMUSG00000028528,544,473-615
ENSMUSG00000057722,544,473-615
ENSMUSG00000028701,680,676-684
ENSMUSG00000034919,680,676-684
ENSMUSG00000025413,>4290,>4290
ENSMUSG00000043572,1488,1480-1496
ENSMUSG00000052748,1488,1480-1496
ENSMUSG00000023150,886,824-948
ENSMUSG00000066842,987,952-1023
ENSMUSG00000056220,886,824-948
ENSMUSG00000032487,680,676-684
ENSMUSG00000070000,1488,1480-1496
ENSMUSG00000024206,1292,1105-1480
ENSMUSG00000024207,886,824-948
ENSMUSG00000024212,1714,1660-1768
ENSMUSG00000045019,645,615-676
ENSMUSG00000024300,>4290,>4290
ENSMUSG00000024299,645,615-676
ENSMUSG00000026117,544,473-615
ENSMUSG00000003348,454,435-473
ENSMUSG00000020190,1714,1660-1768
ENSMUSG00000030609,168,159-177
ENSMUSG00000034911,544,473-615
ENSMUSG00000031820,544,473-615
ENSMUSG00000007610,645,615-676
ENSMUSG00000026395,645,615-676
ENSMUSG00000026393,987,952-1023
ENSMUSG00000019230,950,948-952
ENSMUSG00000079283,544,473-615
ENSMUSG00000056268,680,676-684
ENSMUSG00000015484,680,676-684
ENSMUSG00000060985,544,473-615
ENSMUSG00000026602,645,615-676
ENSMUSG00000026601,645,615-676
ENSMUSG00000026721,544,473-615
ENSMUSG00000118401,1,0-3
ENSMUSG00000035559,454,435-473
ENSMUSG00000031848,1714,1660-1768
ENSMUSG00000056204,645,615-676
ENSMUSG00000058301,>4290,>4290
ENSMUSG00000057788,>4290,>4290
ENSMUSG00000090137,1714,1660-1768
ENSMUSG00000068240,24,21-29
ENSMUSG00000002910,645,615-676
ENSMUSG00000069565,>4290,>4290
ENSMUSG00000020150,>4290,>4290
ENSMUSG00000020153,>4290,>4290
ENSMUSG00000019564,680,676-684
ENSMUSG00000019731,1934,1768-2101
ENSMUSG00000069633,1934,1768-2101
ENSMUSG00000004931,544,473-615
ENSMUSG00000035722,332,312-352
ENSMUSG00000035781,332,312-352
ENSMUSG00000018196,101,96-105
ENSMUSG00000018189,1934,1768-2101
ENSMUSG00000026358,544,473-615
ENSMUSG00000035131,645,615-676
ENSMUSG00000042671,454,435-473
ENSMUSG00000026475,544,473-615
ENSMUSG00000026678,544,473-615
ENSMUSG00000038530,886,824-948
ENSMUSG00000022571,645,615-676
ENSMUSG00000022570,1934,1768-2101
ENSMUSG00000079049,645,615-676
ENSMUSG00000044734,645,615-676
ENSMUSG00000051029,5,3-7
ENSMUSG00000038372,1578,1496-1660
ENSMUSG00000021357,1578,1496-1660
ENSMUSG00000002325,168,159-177
ENSMUSG00000038286,454,435-473
ENSMUSG00000021368,454,435-473
ENSMUSG00000116138,454,435-473
ENSMUSG00000022574,>4290,>4290
ENSMUSG00000075600,1578,1496-1660
ENSMUSG00000047591,77,73-82
ENSMUSG00000028710,77,73-82
ENSMUSG00000022580,987,952-1023
ENSMUSG00000055707,645,615-676
ENSMUSG00000041881,645,615-676
ENSMUSG00000031803,645,615-676
ENSMUSG00000000792,950,948-952
ENSMUSG00000014232,987,952-1023
ENSMUSG00000093575,987,952-1023
ENSMUSG00000007721,987,952-1023
ENSMUSG00000001228,987,952-1023
ENSMUSG00000045664,544,473-615
ENSMUSG00000068574,1,0-3
ENSMUSG00000108058,30,29-33
ENSMUSG00000094192,168,159-177
ENSMUSG00000091983,5,3-7
ENSMUSG00000095831,50,45-55
ENSMUSG00000090631,86,82-90
ENSMUSG00000054431,77,73-82
ENSMUSG00000095236,168,159-177
ENSMUSG00000022831,645,615-676
ENSMUSG00000042476,645,615-676
ENSMUSG00000049950,645,615-676
ENSMUSG00000035699,1714,1660-1768
ENSMUSG00000052363,382,352-413
ENSMUSG00000022602,382,352-413
ENSMUSG00000030107,544,473-615
ENSMUSG00000030137,424,413-435
ENSMUSG00000074704,332,312-352
ENSMUSG00000076465,24,21-29
ENSMUSG00000076462,14,8-21
ENSMUSG00000042248,50,45-55
ENSMUSG00000003053,50,45-55
ENSMUSG00000032808,50,45-55
ENSMUSG00000067225,5,3-7
ENSMUSG00000025003,50,45-55
ENSMUSG00000092008,50,45-55
ENSMUSG00000025004,50,45-55
ENSMUSG00000054827,50,45-55
ENSMUSG00000074882,50,45-55
ENSMUSG00000062624,50,45-55
ENSMUSG00000052572,680,676-684
ENSMUSG00000032966,424,413-435
ENSMUSG00000076617,544,473-615
ENSMUSG00000059473,168,159-177
ENSMUSG00000044292,168,159-177
ENSMUSG00000060254,5,3-7
ENSMUSG00000063867,5,3-7
ENSMUSG00000094140,382,352-413
ENSMUSG00000095030,382,352-413
ENSMUSG00000063106,382,352-413
ENSMUSG00000049010,382,352-413
ENSMUSG00000094468,8,7-8
ENSMUSG00000095126,30,29-33
ENSMUSG00000095756,30,29-33
ENSMUSG00000095387,8,7-8
ENSMUSG00000096149,30,29-33
ENSMUSG00000076762,14,8-21
ENSMUSG00000094176,1,0-3
ENSMUSG00000095862,1,0-3
ENSMUSG00000076802,1,0-3
ENSMUSG00000076800,30,29-33
ENSMUSG00000095426,30,29-33
ENSMUSG00000096600,5,3-7
ENSMUSG00000076764,24,21-29
ENSMUSG00000094220,5,3-7
ENSMUSG00000095370,30,29-33
ENSMUSG00000044881,30,29-33
ENSMUSG00000024339,>4290,>4290
ENSMUSG00000006941,544,473-615
ENSMUSG00000012640,8,7-8
ENSMUSG00000049422,454,435-473
ENSMUSG00000030111,950,948-952
ENSMUSG00000079608,454,435-473
ENSMUSG00000044906,454,435-473
ENSMUSG00000036551,454,435-473
ENSMUSG00000058017,5,3-7
ENSMUSG00000044594,382,352-413
ENSMUSG00000073601,382,352-413
ENSMUSG00000073602,382,352-413
ENSMUSG00000022529,244,177-312
ENSMUSG00000031786,244,177-312
ENSMUSG00000032807,382,352-413
ENSMUSG00000059964,1,0-3
ENSMUSG00000080990,8,7-8
ENSMUSG00000083947,5,3-7
ENSMUSG00000060017,1,0-3
ENSMUSG00000081724,77,73-82
ENSMUSG00000063994,8,7-8
ENSMUSG00000070460,39,33-45
ENSMUSG00000116179,39,33-45
ENSMUSG00000070459,39,33-45
ENSMUSG00000050605,30,29-33
ENSMUSG00000024673,454,435-473
ENSMUSG00000030469,39,33-45
ENSMUSG00000101303,1,0-3
ENSMUSG00000087642,382,352-413
ENSMUSG00000035932,382,352-413
ENSMUSG00000001943,544,473-615
ENSMUSG00000040690,544,473-615
ENSMUSG00000054498,382,352-413
ENSMUSG00000051051,50,45-55
ENSMUSG00000048231,39,33-45
ENSMUSG00000037334,39,33-45
ENSMUSG00000024448,5,3-7
ENSMUSG00000058124,5,3-7
ENSMUSG00000053219,5,3-7
ENSMUSG00000006611,544,473-615
ENSMUSG00000079685,5,3-7
ENSMUSG00000040987,5,3-7
ENSMUSG00000037246,5,3-7
ENSMUSG00000043925,5,3-7
ENSMUSG00000030729,544,473-615
ENSMUSG00000030725,544,473-615
ENSMUSG00000035227,544,473-615
ENSMUSG00000024030,>4290,>4290
ENSMUSG00000026269,1934,1768-2101
ENSMUSG00000022822,454,435-473
ENSMUSG00000060636,454,435-473
ENSMUSG00000022801,645,615-676
ENSMUSG00000003234,>4290,>4290
ENSMUSG00000024258,>4290,>4290
ENSMUSG00000027810,>4290,>4290
ENSMUSG00000035585,>4290,>4290
ENSMUSG00000101860,5,3-7
ENSMUSG00000043850,886,824-948
ENSMUSG00000022887,680,676-684
