,Tf,Tg,TF_age,Tg_age
11474,YOL108C,YER043C,Saccharomyceta,Cellular_organisms
11475,YOL108C,YGL077C,Saccharomyceta,Euk+Bac
11476,YOL108C,YGL116W,Saccharomyceta,Euk+Bac
11477,YOL108C,YGR157W,Saccharomyceta,Eukaryota
11478,YOL108C,YGR238C,Saccharomyceta,Eukaryota
11479,YOL108C,YHR123W,Saccharomyceta,Eukaryota
11480,YOL108C,YJL048C,Saccharomyceta,Saccharomyceta
11481,YOL108C,YJL153C,Saccharomyceta,Euk+Bac
11482,YOL108C,YJL167W,Saccharomyceta,Eukaryota
11483,YOL108C,YJL168C,Saccharomyceta,Eukaryota
11484,YOL108C,YJR073C,Saccharomyceta,Eukaryota
11485,YOL108C,YJR104C,Saccharomyceta,Cellular_organisms
11486,YOL108C,YJR105W,Saccharomyceta,Eukaryota
11487,YOL108C,YKL182W,Saccharomyceta,Euk+Bac
11488,YOL108C,YLR133W,Saccharomyceta,Eukaryota
11489,YOL108C,YLR153C,Saccharomyceta,Cellular_organisms
11490,YOL108C,YMR084W,Saccharomyceta,Cellular_organisms
11491,YOL108C,YNL044W,Saccharomyceta,Eukaryota
11492,YOL108C,YNL169C,Saccharomyceta,Euk+Bac
11493,YOL108C,YNL171C,Saccharomyceta,
11494,YOL108C,YNL175C,Saccharomyceta,Dikarya
11495,YOL108C,YNR016C,Saccharomyceta,Eukaryota
11496,YOL108C,YNR017W,Saccharomyceta,Eukaryota
11497,YOL108C,YOR316CA,Saccharomyceta,
11498,YOL108C,YOR317W,Saccharomyceta,Eukaryota
11499,YOL108C,YPL231W,Saccharomyceta,Euk+Bac
11500,YOL108C,YPR013C,Saccharomyceta,Opisthokonta
11501,YOL116W,STA1,Saccharomyceta,
11502,YOL116W,STA2,Saccharomyceta,
11503,YOL116W,STA3,Saccharomyceta,
11504,YOL116W,YBL041W,Saccharomyceta,Eukaryota
11505,YOL116W,YBL042C,Saccharomyceta,Cellular_organisms
11506,YOL116W,YFL014W,Saccharomyceta,Dikarya
11507,YOL116W,YIR019C,Saccharomyceta,Ascomycota
11508,YOL116W,YKL189W,Saccharomyceta,Eukaryota
11509,YOL116W,YKR038C,Saccharomyceta,Euk_Archaea
11510,YOL116W,YNL028W,Saccharomyceta,
11511,YOL116W,YPR035W,Saccharomyceta,Euk+Bac
11512,YOR028C,YAL037CA,Saccharomyceta,
11513,YOR028C,YAL037W,Saccharomyceta,Saccharomyceta
11514,YOR028C,YAL063C,Saccharomyceta,Ascomycota
11515,YOR028C,YBL029CA,Saccharomyceta,
11516,YOR028C,YBL029W,Saccharomyceta,Saccharomyceta
11517,YOR028C,YBL030C,Saccharomyceta,Eukaryota
11518,YOR028C,YBL043W,Saccharomyceta,Saccharomyceta
11519,YOR028C,YBR007C,Saccharomyceta,Dikarya
11520,YOR028C,YBR008C,Saccharomyceta,Euk+Bac
11521,YOR028C,YBR053C,Saccharomyceta,Saccharomyceta
11522,YOR028C,YBR054W,Saccharomyceta,Dikarya
11523,YOR028C,YBR070C,Saccharomyceta,Eukaryota
11524,YOR028C,YBR071W,Saccharomyceta,
11525,YOR028C,YBR072W,Saccharomyceta,Euk+Bac
11526,YOR028C,YBR157C,Saccharomyceta,
11527,YOR028C,YBR158W,Saccharomyceta,Saccharomyceta
11528,YOR028C,YBR201W,Saccharomyceta,Eukaryota
11529,YOR028C,YBR208C,Saccharomyceta,Cellular_organisms
11530,YOR028C,YBR209W,Saccharomyceta,
11531,YOR028C,YBR295W,Saccharomyceta,Saccharomyceta
11532,YOR028C,YCL024W,Saccharomyceta,Eukaryota
11533,YOR028C,YCL025C,Saccharomyceta,Euk+Bac
11534,YOR028C,YCR021C,Saccharomyceta,Dikarya
11535,YOR028C,YCR102C,Saccharomyceta,Dikarya
11536,YOR028C,YDL037C,Saccharomyceta,Ascomycota
11537,YOR028C,YDL129W,Saccharomyceta,
11538,YOR028C,YDL168W,Saccharomyceta,Cellular_organisms
11539,YOR028C,YDL169C,Saccharomyceta,
11540,YOR028C,YDL214C,Saccharomyceta,Saccharomyceta
11541,YOR028C,YDR042C,Saccharomyceta,
11542,YOR028C,YDR077W,Saccharomyceta,Saccharomyceta
11543,YOR028C,YDR089W,Saccharomyceta,Saccharomyceta
11544,YOR028C,YDR259C,Saccharomyceta,Saccharomyceta
11545,YOR028C,YDR300C,Saccharomyceta,Cellular_organisms
11546,YOR028C,YDR301W,Saccharomyceta,Eukaryota
11547,YOR028C,YDR338C,Saccharomyceta,Euk+Bac
11548,YOR028C,YDR343C,Saccharomyceta,Euk+Bac
11549,YOR028C,YDR345C,Saccharomyceta,Euk+Bac
11550,YOR028C,YDR441C,Saccharomyceta,Cellular_organisms
11551,YOR028C,YDR442W,Saccharomyceta,
11552,YOR028C,YDR504C,Saccharomyceta,
11553,YOR028C,YDR505C,Saccharomyceta,Ascomycota
11554,YOR028C,YDR508C,Saccharomyceta,Euk+Bac
11555,YOR028C,YDR510W,Saccharomyceta,Eukaryota
11556,YOR028C,YDR533C,Saccharomyceta,Euk+Bac
11557,YOR028C,YEL011W,Saccharomyceta,Euk+Bac
11558,YOR028C,YEL044W,Saccharomyceta,Eukaryota
11559,YOR028C,YEL045C,Saccharomyceta,
11560,YOR028C,YEL046C,Saccharomyceta,Cellular_organisms
11561,YOR028C,YEL052W,Saccharomyceta,Euk+Bac
11562,YOR028C,YEL053C,Saccharomyceta,Eukaryota
11563,YOR028C,YER028C,Saccharomyceta,Ascomycota
11564,YOR028C,YER038C,Saccharomyceta,
11565,YOR028C,YER045C,Saccharomyceta,Saccharomyceta
11566,YOR028C,YER046W,Saccharomyceta,Saccharomyceta
11567,YOR028C,YER073W,Saccharomyceta,Euk+Bac
11568,YOR028C,YFL004W,Saccharomyceta,Eukaryota
11569,YOR028C,YFR016C,Saccharomyceta,Euk+Bac
11570,YOR028C,YGL006WA,Saccharomyceta,
11571,YOR028C,YGL007CA,Saccharomyceta,
11572,YOR028C,YGL253W,Saccharomyceta,Euk+Bac
11573,YOR028C,YGR009C,Saccharomyceta,Dikarya
11574,YOR028C,YGR010W,Saccharomyceta,Eukaryota
11575,YOR028C,YGR011W,Saccharomyceta,
11576,YOR028C,YGR035C,Saccharomyceta,
11577,YOR028C,YGR035WA,Saccharomyceta,
11578,YOR028C,YGR134W,Saccharomyceta,Saccharomyceta
11579,YOR028C,YGR144W,Saccharomyceta,Cellular_organisms
11580,YOR028C,YGR145W,Saccharomyceta,Eukaryota
11581,YOR028C,YGR171C,Saccharomyceta,Cellular_organisms
11582,YOR028C,YGR178C,Saccharomyceta,Eukaryota
11583,YOR028C,YGR180C,Saccharomyceta,Cellular_organisms
11584,YOR028C,YGR192C,Saccharomyceta,Euk+Bac
11585,YOR028C,YGR209C,Saccharomyceta,Cellular_organisms
11586,YOR028C,YGR233C,Saccharomyceta,Dikarya
11587,YOR028C,YGR238C,Saccharomyceta,Eukaryota
11588,YOR028C,YGR249W,Saccharomyceta,Eukaryota
11589,YOR028C,YGR250C,Saccharomyceta,Eukaryota
11590,YOR028C,YHL034C,Saccharomyceta,Euk+Bac
11591,YOR028C,YHL041W,Saccharomyceta,
11592,YOR028C,YHL044W,Saccharomyceta,
11593,YOR028C,YHL045W,Saccharomyceta,
11594,YOR028C,YHL046C,Saccharomyceta,
11595,YOR028C,YHR047C,Saccharomyceta,Cellular_organisms
11596,YOR028C,YHR048W,Saccharomyceta,Dikarya
11597,YOR028C,YHR049W,Saccharomyceta,Eukaryota
11598,YOR028C,YHR128W,Saccharomyceta,Cellular_organisms
11599,YOR028C,YHR133C,Saccharomyceta,Saccharomyceta
11600,YOR028C,YHR134W,Saccharomyceta,Eukaryota
11601,YOR028C,YHR179W,Saccharomyceta,Cellular_organisms
11602,YOR028C,YIL045W,Saccharomyceta,Opisthokonta
11603,YOR028C,YIL118W,Saccharomyceta,Ascomycota
11604,YOR028C,YIL119C,Saccharomyceta,
11605,YOR028C,YIL170W,Saccharomyceta,
11606,YOR028C,YIL171W,Saccharomyceta,
11607,YOR028C,YIL172C,Saccharomyceta,
11608,YOR028C,YIR001C,Saccharomyceta,Eukaryota
11609,YOR028C,YIR019C,Saccharomyceta,Ascomycota
11610,YOR028C,YIR020C,Saccharomyceta,
11611,YOR028C,YIR020WB,Saccharomyceta,
11612,YOR028C,YIR021W,Saccharomyceta,Ascomycota
11613,YOR028C,YJL028W,Saccharomyceta,
11614,YOR028C,YJL029C,Saccharomyceta,Eukaryota
11615,YOR028C,YJL030W,Saccharomyceta,Eukaryota
11616,YOR028C,YJL031C,Saccharomyceta,Eukaryota
11617,YOR028C,YJL076W,Saccharomyceta,Saccharomyceta
11618,YOR028C,YJL077C,Saccharomyceta,
11619,YOR028C,YJL171C,Saccharomyceta,Ascomycota
11620,YOR028C,YJL219W,Saccharomyceta,Euk+Bac
11621,YOR028C,YJL221C,Saccharomyceta,
11622,YOR028C,YJR003C,Saccharomyceta,Saccharomyceta
11623,YOR028C,YJR011C,Saccharomyceta,
11624,YOR028C,YJR013W,Saccharomyceta,Eukaryota
11625,YOR028C,YJR061W,Saccharomyceta,Saccharomyceta
11626,YOR028C,YJR083C,Saccharomyceta,
11627,YOR028C,YJR084W,Saccharomyceta,Eukaryota
11628,YOR028C,YJR094C,Saccharomyceta,
11629,YOR028C,YJR094WA,Saccharomyceta,
11630,YOR028C,YJR102C,Saccharomyceta,Eukaryota
11631,YOR028C,YJR103W,Saccharomyceta,Cellular_organisms
11632,YOR028C,YJR129C,Saccharomyceta,Eukaryota
11633,YOR028C,YJR132W,Saccharomyceta,Eukaryota
11634,YOR028C,YJR133W,Saccharomyceta,Dikarya
11635,YOR028C,YJR145C,Saccharomyceta,
11636,YOR028C,YJR146W,Saccharomyceta,
11637,YOR028C,YJR147W,Saccharomyceta,Eukaryota
11638,YOR028C,YJR154W,Saccharomyceta,Dikarya
11639,YOR028C,YJR158W,Saccharomyceta,Euk+Bac
11640,YOR028C,YKL026C,Saccharomyceta,Euk+Bac
11641,YOR028C,YKL039W,Saccharomyceta,Eukaryota
11642,YOR028C,YKL040C,Saccharomyceta,Euk+Bac
11643,YOR028C,YKL043W,Saccharomyceta,Saccharomyceta
11644,YOR028C,YKL044W,Saccharomyceta,
11645,YOR028C,YKL086W,Saccharomyceta,Eukaryota
11646,YOR028C,YKL087C,Saccharomyceta,Eukaryota
11647,YOR028C,YKL101W,Saccharomyceta,Eukaryota
11648,YOR028C,YKL103C,Saccharomyceta,Euk+Bac
11649,YOR028C,YKL107W,Saccharomyceta,Euk+Bac
11650,YOR028C,YKL109W,Saccharomyceta,
11651,YOR028C,YKL110C,Saccharomyceta,Eukaryota
11652,YOR028C,YKL132C,Saccharomyceta,Euk+Bac
11653,YOR028C,YKL142W,Saccharomyceta,Saccharomyceta
11654,YOR028C,YKL182W,Saccharomyceta,Euk+Bac
11655,YOR028C,YKL223W,Saccharomyceta,
11656,YOR028C,YKL224C,Saccharomyceta,Saccharomyceta
11657,YOR028C,YKR039W,Saccharomyceta,Euk+Bac
11658,YOR028C,YKR066C,Saccharomyceta,Eukaryota
11659,YOR028C,YKR067W,Saccharomyceta,Eukaryota
11660,YOR028C,YKR102W,Saccharomyceta,Saccharomyceta
11661,YOR028C,YLL006W,Saccharomyceta,Dikarya
11662,YOR028C,YLL006WA,Saccharomyceta,
11663,YOR028C,YLL007C,Saccharomyceta,Saccharomyceta
11664,YOR028C,YLL011W,Saccharomyceta,Eukaryota
11665,YOR028C,YLL052C,Saccharomyceta,
11666,YOR028C,YLL053C,Saccharomyceta,Euk+Bac
11667,YOR028C,YLL054C,Saccharomyceta,Saccharomyceta
11668,YOR028C,YLL061W,Saccharomyceta,Euk+Bac
11669,YOR028C,YLL062C,Saccharomyceta,Euk+Bac
11670,YOR028C,YLR001C,Saccharomyceta,Opisthokonta
11671,YOR028C,YLR020C,Saccharomyceta,Euk+Bac
11672,YOR028C,YLR021W,Saccharomyceta,Saccharomyceta
11673,YOR028C,YLR029C,Saccharomyceta,Euk_Archaea
11674,YOR028C,YLR030W,Saccharomyceta,
11675,YOR028C,YLR034C,Saccharomyceta,Euk+Bac
11676,YOR028C,YLR044C,Saccharomyceta,Cellular_organisms
11677,YOR028C,YLR074C,Saccharomyceta,Eukaryota
11678,YOR028C,YLR075W,Saccharomyceta,Euk_Archaea
11679,YOR028C,YLR081W,Saccharomyceta,Euk+Bac
11680,YOR028C,YLR121C,Saccharomyceta,Eukaryota
11681,YOR028C,YLR125W,Saccharomyceta,
11682,YOR028C,YLR228C,Saccharomyceta,Saccharomyceta
11683,YOR028C,YLR264CA,Saccharomyceta,
11684,YOR028C,YLR304C,Saccharomyceta,Cellular_organisms
11685,YOR028C,YLR332W,Saccharomyceta,Saccharomyceta
11686,YOR028C,YLR412CA,Saccharomyceta,
11687,YOR028C,YLR413W,Saccharomyceta,Saccharomyceta
11688,YOR028C,YLR460C,Saccharomyceta,Dikarya
11689,YOR028C,YML115C,Saccharomyceta,Saccharomyceta
11690,YOR028C,YML116W,Saccharomyceta,Euk+Bac
11691,YOR028C,YML131W,Saccharomyceta,Cellular_organisms
11692,YOR028C,YMR038C,Saccharomyceta,Cellular_organisms
11693,YOR028C,YMR081C,Saccharomyceta,
11694,YOR028C,YMR082C,Saccharomyceta,
11695,YOR028C,YMR083W,Saccharomyceta,Euk+Bac
11696,YOR028C,YMR089C,Saccharomyceta,Euk+Bac
11697,YOR028C,YMR090W,Saccharomyceta,Cellular_organisms
11698,YOR028C,YMR164C,Saccharomyceta,Saccharomyceta
11699,YOR028C,YMR171C,Saccharomyceta,Dikarya
11700,YOR028C,YMR172CA,Saccharomyceta,
11701,YOR028C,YMR172W,Saccharomyceta,Saccharomyceta
11702,YOR028C,YMR173W,Saccharomyceta,Opisthokonta
11703,YOR028C,YMR173WA,Saccharomyceta,
11704,YOR028C,YMR177W,Saccharomyceta,Cellular_organisms
11705,YOR028C,YMR244CA,Saccharomyceta,
11706,YOR028C,YMR246W,Saccharomyceta,Cellular_organisms
11707,YOR028C,YMR265C,Saccharomyceta,Eukaryota
11708,YOR028C,YMR266W,Saccharomyceta,Eukaryota
11709,YOR028C,YMR283C,Saccharomyceta,Eukaryota
11710,YOR028C,YMR319C,Saccharomyceta,Ascomycota
11711,YOR028C,YNL039W,Saccharomyceta,Eukaryota
11712,YOR028C,YNL087W,Saccharomyceta,Eukaryota
11713,YOR028C,YNL145W,Saccharomyceta,
11714,YOR028C,YNL146CA,Saccharomyceta,
11715,YOR028C,YNL178W,Saccharomyceta,Cellular_organisms
11716,YOR028C,YNL180C,Saccharomyceta,Eukaryota
11717,YOR028C,YNR060W,Saccharomyceta,Eukaryota
11718,YOR028C,YOL052CA,Saccharomyceta,
11719,YOR028C,YOL059W,Saccharomyceta,Euk+Bac
11720,YOR028C,YOL060C,Saccharomyceta,Cellular_organisms
11721,YOR028C,YOL109W,Saccharomyceta,Eukaryota
11722,YOR028C,YOL116W,Saccharomyceta,Saccharomyceta
11723,YOR028C,YOL133W,Saccharomyceta,Eukaryota
11724,YOR028C,YOL135C,Saccharomyceta,Eukaryota
11725,YOR028C,YOL151W,Saccharomyceta,Euk+Bac
11726,YOR028C,YOL156W,Saccharomyceta,Euk+Bac
11727,YOR028C,YOL157C,Saccharomyceta,Euk+Bac
11728,YOR028C,YOR019W,Saccharomyceta,Saccharomyceta
11729,YOR028C,YOR029W,Saccharomyceta,
11730,YOR028C,YOR047C,Saccharomyceta,Saccharomyceta
11731,YOR028C,YOR049C,Saccharomyceta,Dikarya
11732,YOR028C,YOR178C,Saccharomyceta,Opisthokonta
11733,YOR028C,YOR230W,Saccharomyceta,Opisthokonta
11734,YOR028C,YOR302W,Saccharomyceta,
11735,YOR028C,YOR303W,Saccharomyceta,Cellular_organisms
11736,YOR028C,YOR306C,Saccharomyceta,Opisthokonta
11737,YOR028C,YOR311C,Saccharomyceta,Cellular_organisms
11738,YOR028C,YOR313C,Saccharomyceta,Saccharomyceta
11739,YOR028C,YOR315W,Saccharomyceta,
11740,YOR028C,YOR316CA,Saccharomyceta,
11741,YOR028C,YOR317W,Saccharomyceta,Eukaryota
11742,YOR028C,YOR344C,Saccharomyceta,Saccharomyceta
11743,YOR028C,YOR381W,Saccharomyceta,Dikarya
11744,YOR028C,YPL061W,Saccharomyceta,Euk+Bac
11745,YOR028C,YPL062W,Saccharomyceta,
11746,YOR028C,YPL165C,Saccharomyceta,Eukaryota
11747,YOR028C,YPL275W,Saccharomyceta,
11748,YOR028C,YPL276W,Saccharomyceta,
11749,YOR028C,YPL277C,Saccharomyceta,Saccharomyceta
11750,YOR028C,YPL278C,Saccharomyceta,Saccharomyceta
11751,YOR028C,YPR013C,Saccharomyceta,Opisthokonta
11752,YOR028C,YPR014C,Saccharomyceta,
11753,YOR028C,YPR022C,Saccharomyceta,Dikarya
11754,YOR028C,YPR035W,Saccharomyceta,Euk+Bac
11755,YOR028C,YPR063C,Saccharomyceta,Saccharomyceta
11756,YOR028C,YPR065W,Saccharomyceta,Dikarya
11757,YOR028C,YPR122W,Saccharomyceta,Euk+Bac
11758,YOR028C,YPR124W,Saccharomyceta,Saccharomyceta
11759,YOR028C,YPR158CC,Saccharomyceta,
11760,YOR028C,YPR158CD,Saccharomyceta,
11761,YOR028C,YPR159W,Saccharomyceta,Eukaryota
11762,YOR028C,YPR184W,Saccharomyceta,Cellular_organisms
11763,YOR032C,YBL074C,Dikarya,Eukaryota
11764,YOR032C,YBR133C,Dikarya,Eukaryota
11765,YOR032C,YBR135W,Dikarya,Eukaryota
11766,YOR032C,YDR042C,Dikarya,
11767,YOR032C,YDR522C,Dikarya,Opisthokonta
11768,YOR032C,YEL002C,Dikarya,Eukaryota
11769,YOR032C,YEL050C,Dikarya,Euk+Bac
11770,YOR032C,YER136W,Dikarya,Eukaryota
11771,YOR032C,YGL001C,Dikarya,Euk+Bac
11772,YOR032C,YHR005CA,Dikarya,
11773,YOR032C,YHR006W,Dikarya,Saccharomyceta
11774,YOR032C,YJR139C,Dikarya,Cellular_organisms
11775,YOR032C,YLR035C,Dikarya,Cellular_organisms
11776,YOR032C,YOR001W,Dikarya,Euk+Bac
11777,YOR113W,YAL037CA,Opisthokonta,
11778,YOR113W,YAL037W,Opisthokonta,Saccharomyceta
11779,YOR113W,YAL040C,Opisthokonta,Saccharomyceta
11780,YOR113W,YAR009C,Opisthokonta,Dikarya
11781,YOR113W,YBL029CA,Opisthokonta,
11782,YOR113W,YBL029W,Opisthokonta,Saccharomyceta
11783,YOR113W,YBL074C,Opisthokonta,Eukaryota
11784,YOR113W,YDL037C,Opisthokonta,Ascomycota
11785,YOR113W,YDL245C,Opisthokonta,Euk+Bac
11786,YOR113W,YDR042C,Opisthokonta,
11787,YOR113W,YDR259C,Opisthokonta,Saccharomyceta
11788,YOR113W,YDR472W,Opisthokonta,Eukaryota
11789,YOR113W,YEL062W,Opisthokonta,Eukaryota
11790,YOR113W,YEL063C,Opisthokonta,Cellular_organisms
11791,YOR113W,YHL041W,Opisthokonta,
11792,YOR113W,YIL099W,Opisthokonta,Opisthokonta
11793,YOR113W,YIL101C,Opisthokonta,Dikarya
11794,YOR113W,YIR019C,Opisthokonta,Ascomycota
11795,YOR113W,YIR020C,Opisthokonta,
11796,YOR113W,YIR020WB,Opisthokonta,
11797,YOR113W,YIR021W,Opisthokonta,Ascomycota
11798,YOR113W,YJL148W,Opisthokonta,Saccharomyceta
11799,YOR113W,YLL019C,Opisthokonta,Eukaryota
11800,YOR113W,YLL020C,Opisthokonta,
11801,YOR113W,YLR023C,Opisthokonta,Dikarya
11802,YOR113W,YML007CA,Opisthokonta,
11803,YOR113W,YML007W,Opisthokonta,Ascomycota
11804,YOR113W,YML008C,Opisthokonta,Eukaryota
11805,YOR113W,YNR050C,Opisthokonta,Eukaryota
11806,YOR113W,YOL121C,Opisthokonta,Euk_Archaea
11807,YOR113W,YPR013C,Opisthokonta,Opisthokonta
11808,YOR140W,YIL162W,Eukaryota,Euk+Bac
11809,YOR162C,YDL092W,Dikarya,Saccharomyceta
11810,YOR162C,YDL094C,Dikarya,
11811,YOR162C,YDR080W,Dikarya,Eukaryota
11812,YOR162C,YDR136C,Dikarya,
11813,YOR162C,YDR138W,Dikarya,
11814,YOR162C,YDR279W,Dikarya,Saccharomyceta
11815,YOR162C,YDR286C,Dikarya,Saccharomyceta
11816,YOR162C,YDR287W,Dikarya,Cellular_organisms
11817,YOR162C,YER013W,Dikarya,Euk+Bac
11818,YOR162C,YER134C,Dikarya,Eukaryota
11819,YOR162C,YER138C,Dikarya,Saccharomyceta
11820,YOR162C,YGR184C,Dikarya,Eukaryota
11821,YOR162C,YGR188C,Dikarya,Eukaryota
11822,YOR162C,YHR171W,Dikarya,Eukaryota
11823,YOR162C,YIL043C,Dikarya,Eukaryota
11824,YOR162C,YJR088C,Dikarya,Eukaryota
11825,YOR162C,YJR089W,Dikarya,Opisthokonta
11826,YOR162C,YML072C,Dikarya,Eukaryota
11827,YOR162C,YNR054C,Dikarya,Eukaryota
11828,YOR162C,YOL099C,Dikarya,
11829,YOR162C,YOR188W,Dikarya,Saccharomyceta
11830,YOR162C,YOR353C,Dikarya,Dikarya
11831,YOR162C,YOR368W,Dikarya,Saccharomyceta
11832,YOR344C,YAL007C,Saccharomyceta,Eukaryota
11833,YOR344C,YAL038W,Saccharomyceta,Cellular_organisms
11834,YOR344C,YAL060W,Saccharomyceta,Euk+Bac
11835,YOR344C,YAR073W,Saccharomyceta,
11836,YOR344C,YBL001C,Saccharomyceta,Euk+Bac
11837,YOR344C,YBL016W,Saccharomyceta,Eukaryota
11838,YOR344C,YBL017C,Saccharomyceta,Eukaryota
11839,YOR344C,YBL022C,Saccharomyceta,Cellular_organisms
11840,YOR344C,YBL098W,Saccharomyceta,Eukaryota
11841,YOR344C,YBR039W,Saccharomyceta,Euk+Bac
11842,YOR344C,YBR061C,Saccharomyceta,Eukaryota
11843,YOR344C,YBR133C,Saccharomyceta,Eukaryota
11844,YOR344C,YBR135W,Saccharomyceta,Eukaryota
11845,YOR344C,YBR144C,Saccharomyceta,
11846,YOR344C,YBR145W,Saccharomyceta,Euk+Bac
11847,YOR344C,YBR148W,Saccharomyceta,
11848,YOR344C,YBR195C,Saccharomyceta,Eukaryota
11849,YOR344C,YCL074W,Saccharomyceta,
11850,YOR344C,YCR045C,Saccharomyceta,Cellular_organisms
11851,YOR344C,YCR087CA,Saccharomyceta,
11852,YOR344C,YCR088W,Saccharomyceta,Opisthokonta
11853,YOR344C,YDL027C,Saccharomyceta,
11854,YOR344C,YDL051W,Saccharomyceta,Eukaryota
11855,YOR344C,YDL052C,Saccharomyceta,Euk+Bac
11856,YOR344C,YDL084W,Saccharomyceta,Eukaryota
11857,YOR344C,YDL120W,Saccharomyceta,Eukaryota
11858,YOR344C,YDL121C,Saccharomyceta,
11859,YOR344C,YDL229W,Saccharomyceta,Cellular_organisms
11860,YOR344C,YDR042C,Saccharomyceta,
11861,YOR344C,YDR131C,Saccharomyceta,Saccharomyceta
11862,YOR344C,YDR160W,Saccharomyceta,Euk+Bac
11863,YOR344C,YDR210WC,Saccharomyceta,
11864,YOR344C,YDR240C,Saccharomyceta,
11865,YOR344C,YDR316WA,Saccharomyceta,
11866,YOR344C,YDR316WB,Saccharomyceta,
11867,YOR344C,YEL001C,Saccharomyceta,Saccharomyceta
11868,YOR344C,YEL003W,Saccharomyceta,Eukaryota
11869,YOR344C,YER001W,Saccharomyceta,Saccharomyceta
11870,YOR344C,YER021W,Saccharomyceta,Eukaryota
11871,YOR344C,YER060WA,Saccharomyceta,
11872,YOR344C,YER114C,Saccharomyceta,Dikarya
11873,YOR344C,YER177W,Saccharomyceta,Eukaryota
11874,YOR344C,YFR030W,Saccharomyceta,Euk+Bac
11875,YOR344C,YGL001C,Saccharomyceta,Euk+Bac
11876,YOR344C,YGL153W,Saccharomyceta,Opisthokonta
11877,YOR344C,YGL154C,Saccharomyceta,Eukaryota
11878,YOR344C,YGL223C,Saccharomyceta,
11879,YOR344C,YGL230C,Saccharomyceta,
11880,YOR344C,YGL256W,Saccharomyceta,Cellular_organisms
11881,YOR344C,YGL257C,Saccharomyceta,Dikarya
11882,YOR344C,YGR038CA,Saccharomyceta,
11883,YOR344C,YGR192C,Saccharomyceta,Euk+Bac
11884,YOR344C,YGR223C,Saccharomyceta,Eukaryota
11885,YOR344C,YGR224W,Saccharomyceta,Cellular_organisms
11886,YOR344C,YGR225W,Saccharomyceta,Ascomycota
11887,YOR344C,YHR005CA,Saccharomyceta,
11888,YOR344C,YHR006W,Saccharomyceta,Saccharomyceta
11889,YOR344C,YHR041C,Saccharomyceta,Saccharomyceta
11890,YOR344C,YHR042W,Saccharomyceta,Euk+Bac
11891,YOR344C,YHR089C,Saccharomyceta,Eukaryota
11892,YOR344C,YHR174W,Saccharomyceta,Cellular_organisms
11893,YOR344C,YIR006C,Saccharomyceta,Eukaryota
11894,YOR344C,YIR007W,Saccharomyceta,Euk+Bac
11895,YOR344C,YJL139C,Saccharomyceta,Ascomycota
11896,YOR344C,YJR009C,Saccharomyceta,Euk+Bac
11897,YOR344C,YJR088C,Saccharomyceta,Eukaryota
11898,YOR344C,YJR089W,Saccharomyceta,Opisthokonta
11899,YOR344C,YJR124C,Saccharomyceta,Saccharomyceta
11900,YOR344C,YJR137C,Saccharomyceta,Cellular_organisms
11901,YOR344C,YJR138W,Saccharomyceta,Eukaryota
11902,YOR344C,YJR139C,Saccharomyceta,Cellular_organisms
11903,YOR344C,YKL015W,Saccharomyceta,Saccharomyceta
11904,YOR344C,YKL016C,Saccharomyceta,Dikarya
11905,YOR344C,YKL060C,Saccharomyceta,Euk+Bac
11906,YOR344C,YKL080W,Saccharomyceta,Eukaryota
11907,YOR344C,YKL096WA,Saccharomyceta,
11908,YOR344C,YKL097C,Saccharomyceta,
11909,YOR344C,YKR057W,Saccharomyceta,Eukaryota
11910,YOR344C,YLL015W,Saccharomyceta,Eukaryota
11911,YOR344C,YLR033W,Saccharomyceta,Saccharomyceta
11912,YOR344C,YLR121C,Saccharomyceta,Eukaryota
11913,YOR344C,YMR037C,Saccharomyceta,Opisthokonta
11914,YOR344C,YMR196W,Saccharomyceta,Euk+Bac
11915,YOR344C,YMR267W,Saccharomyceta,Cellular_organisms
11916,YOR344C,YMR301C,Saccharomyceta,Euk+Bac
11917,YOR344C,YMR324C,Saccharomyceta,
11918,YOR344C,YMR325W,Saccharomyceta,Saccharomyceta
11919,YOR344C,YNL232W,Saccharomyceta,Eukaryota
11920,YOR344C,YNL260C,Saccharomyceta,Saccharomyceta
11921,YOR344C,YNL284CA,Saccharomyceta,
11922,YOR344C,YNR051C,Saccharomyceta,Saccharomyceta
11923,YOR344C,YOL064C,Saccharomyceta,Euk+Bac
11924,YOR344C,YOL086C,Saccharomyceta,Euk+Bac
11925,YOR344C,YOR038C,Saccharomyceta,Eukaryota
11926,YOR344C,YOR039W,Saccharomyceta,Eukaryota
11927,YOR344C,YOR139C,Saccharomyceta,
11928,YOR344C,YPL204W,Saccharomyceta,Eukaryota
11929,YOR344C,YPL206C,Saccharomyceta,Euk+Bac
11930,YOR344C,YPL211W,Saccharomyceta,Eukaryota
11931,YOR344C,YPL212C,Saccharomyceta,Eukaryota
11932,YOR363C,YAL016W,Saccharomyceta,Eukaryota
11933,YOR363C,YAL034WA,Saccharomyceta,
11934,YOR363C,YAL035W,Saccharomyceta,Euk_Archaea
11935,YOR363C,YAL036C,Saccharomyceta,Cellular_organisms
11936,YOR363C,YBL089W,Saccharomyceta,Eukaryota
11937,YOR363C,YBR019C,Saccharomyceta,Cellular_organisms
11938,YOR363C,YBR020W,Saccharomyceta,Euk+Bac
11939,YOR363C,YBR127C,Saccharomyceta,Cellular_organisms
