Gene_ID,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces
YDL159W,4,8,0,0,1,0,0,0,0,1,1
YKR062W,1,2,0,0,1,0,0,0,0,0,1
YHR049W,1,6,0,0,1,0,0,0,0,0,1
YKL043W,0,0,0,0,1,0,0,0,0,0,1
YLR275W,2,3,0,0,1,0,0,0,0,0,1
YJL063C,2,3,0,0,1,0,0,0,0,0,1
YNL149C,0,0,0,0,1,0,0,0,0,0,1
YKR059W,3,8,0,0,1,0,0,0,0,1,1
YCR106W,0,0,0,0,1,0,0,0,0,0,1
YLR031W,0,0,0,0,0,0,0,0,0,0,1
YGR146C,0,0,0,0,0,0,0,0,0,0,1
YIL020C,1,0,0,0,1,0,0,0,0,1,1
YNL262W,2,3,0,0,1,0,0,0,0,1,1
YBR208C,3,8,0,0,1,0,0,0,0,1,1
YPL121C,0,0,0,0,0,0,0,0,0,0,1
YJL179W,0,1,0,0,0,0,0,0,0,0,1
YHR096C,2,7,0,0,1,0,0,0,0,0,1
YPL027W,0,0,0,0,0,0,0,0,0,0,1
YFR040W,0,3,0,0,1,0,0,0,0,0,1
YOR339C,3,6,0,0,1,0,0,0,0,1,1
YOR282W,0,0,0,0,1,0,0,0,0,0,1
YGL122C,0,5,0,0,0,0,0,0,0,0,1
YLL044W,3,7,0,0,1,0,0,0,0,0,1
YLR002C,1,5,0,0,1,0,0,0,0,0,1
YJL002C,3,3,0,0,1,0,0,0,0,0,1
YDR333C,1,2,0,0,1,0,0,0,0,0,1
YNL092W,1,5,0,0,1,0,0,0,0,0,1
YER092W,0,0,0,0,0,0,0,0,0,0,1
YOL041C,3,7,0,0,1,0,0,0,0,1,1
YER126C,1,3,0,0,1,0,0,0,0,1,1
YOL140W,4,5,0,0,1,0,0,0,0,1,1
YPR067W,1,2,0,0,0,0,0,0,0,0,1
YMR171C,1,4,0,0,1,0,0,0,0,0,1
YBR283C,1,4,0,0,1,0,0,0,0,1,1
YGL193C,0,0,0,0,0,0,0,0,0,0,1
YIL170W,2,7,0,0,1,0,0,0,0,0,1
YBR003W,3,3,0,0,1,0,0,0,0,1,1
YIR023W,0,0,0,0,1,0,0,0,0,0,1
YGL161C,1,3,0,0,1,0,0,0,0,0,1
YER131W,3,5,0,0,1,0,0,0,0,0,1
YGR222W,0,0,0,0,0,0,0,0,0,0,1
YIL137C,4,4,0,0,1,0,0,0,0,1,1
YHR199C,0,0,0,0,0,0,0,0,0,1,1
YMR041C,2,2,0,0,1,0,0,0,0,0,1
YCL031C,0,2,0,0,1,0,0,0,0,0,1
YPL051W,4,8,0,0,1,0,0,0,0,1,1
YIL011W,0,0,0,0,0,0,0,0,0,0,1
YDR515W,1,5,0,0,0,0,0,0,0,0,1
YMR040W,0,0,0,0,1,0,0,0,0,0,1
YJR044C,2,6,0,0,1,0,0,0,0,0,1
YER138C,1,1,0,0,0,0,0,0,0,0,1
YML129C,0,0,0,0,0,0,0,0,0,0,1
YPL083C,0,2,0,0,1,0,0,0,0,1,1
YJR050W,1,3,0,0,1,0,0,0,0,1,1
YGR269W,0,0,0,0,0,0,0,0,0,0,1
YBL091C,2,3,0,0,1,0,0,0,0,0,1
YDR147W,2,4,0,0,1,0,0,0,0,0,1
YJL075C,0,0,0,0,0,0,0,0,0,0,1
YAL063C,0,0,0,0,0,0,0,0,0,0,1
YPL253C,0,0,0,0,0,0,0,0,0,0,1
YHR148W,2,4,0,0,1,0,0,0,0,0,1
YBR068C,1,4,0,0,1,0,0,0,0,0,1
YBR146W,2,3,0,0,1,0,0,0,0,1,1
YIL054W,0,0,0,0,0,0,0,0,0,0,1
YOL005C,3,6,0,0,1,0,0,0,0,0,1
YGL047W,0,3,0,0,1,0,0,0,0,1,1
YNR012W,2,6,0,0,1,0,0,0,0,0,1
YLR179C,3,4,0,0,0,0,0,0,0,0,1
YFR023W,3,6,0,0,1,0,0,0,0,1,1
YLR137W,0,0,0,0,1,0,0,0,0,1,1
YKL059C,1,2,0,0,1,0,0,0,0,0,1
YDR127W,2,0,0,0,1,0,0,0,0,1,1
YJL136C,3,6,0,0,1,0,0,0,0,1,1
YBR210W,1,3,0,0,1,0,0,0,0,0,1
YOR227W,0,0,0,0,0,0,0,0,0,0,1
YDL025C,4,8,0,0,1,0,0,0,0,1,1
YDR107C,2,3,0,0,1,0,0,0,0,0,1
YFL024C,0,2,0,0,1,0,0,0,0,1,1
YFL033C,4,8,0,0,1,0,0,0,0,1,1
YLL006W,0,0,0,0,1,0,0,0,0,1,1
YLR171W,2,3,0,0,1,0,0,0,0,1,1
YLR241W,1,3,0,0,1,0,0,0,0,0,1
YGR085C,4,6,0,0,1,0,0,0,0,1,1
YLR014C,0,0,0,0,1,0,0,0,0,0,1
YFR041C,3,6,0,0,1,0,0,0,0,0,1
YOL157C,0,4,0,0,1,0,0,0,0,0,1
YPL268W,2,6,0,0,1,0,0,0,0,0,1
YOR354C,0,0,0,0,0,0,0,0,0,1,1
YLR212C,4,7,0,0,1,0,0,0,0,1,1
YLR261C,3,8,0,0,1,0,0,0,0,0,1
YAL001C,0,0,0,0,1,0,0,0,0,0,1
YJL187C,4,8,0,0,1,0,0,0,0,1,1
YOL146W,1,2,0,0,1,0,0,0,0,1,1
YHR134W,0,0,0,0,1,0,0,0,0,0,1
YDR146C,1,8,0,0,1,0,0,0,0,0,1
YAL054C,3,6,0,0,1,0,0,0,0,1,1
YOL014W,0,0,0,0,0,0,0,0,0,0,1
YOL078W,0,0,0,0,1,0,0,0,0,0,1
YPL169C,0,4,0,0,1,0,0,0,0,0,1
YMR147W,0,0,0,0,0,0,0,0,0,1,1
YER097W,0,0,0,0,0,0,0,0,0,0,1
YLR169W,0,0,0,0,0,0,0,0,0,0,1
YJR147W,2,5,0,0,1,0,0,0,0,0,1
YMR305C,0,0,0,0,1,0,0,0,0,0,1
YLR290C,1,0,0,0,1,0,0,0,0,0,1
YER147C,0,0,0,0,0,0,0,0,0,0,1
YGL100W,3,9,0,0,1,0,0,0,0,1,1
YKL009W,4,6,0,0,1,0,0,0,0,1,1
YLR157C,0,2,0,0,1,0,0,0,0,0,1
YDR027C,1,4,0,0,0,0,0,0,0,0,1
YER118C,0,4,0,0,0,0,0,0,0,1,1
YEL017W,0,0,0,0,0,0,0,0,0,0,1
YGL223C,0,0,0,0,0,0,0,0,0,0,1
YER171W,3,8,0,0,1,0,0,0,0,1,1
YLR163C,3,4,0,0,1,0,0,0,0,1,1
YHR093W,0,0,0,0,0,0,0,0,0,0,1
YDL151C,0,0,0,0,0,0,0,0,0,0,1
YGL244W,1,3,0,0,1,0,0,0,0,0,1
YOR343C,0,0,0,0,0,0,0,0,0,0,1
YCL027W,0,0,0,0,0,0,0,0,0,0,1
YGR019W,4,5,0,0,1,0,0,0,0,1,1
YPR169W,0,1,0,0,1,0,0,0,0,1,1
YLR253W,2,6,0,0,1,0,0,0,0,0,1
YDL036C,3,4,0,0,1,0,0,0,0,0,1
YNL307C,4,8,0,0,1,0,0,0,0,1,1
YCL024W,4,9,0,0,1,0,0,0,0,1,1
YDR326C,2,3,0,0,1,0,0,0,0,0,1
YPR061C,0,0,0,0,0,0,0,0,0,1,1
YGR073C,2,3,0,0,1,0,0,0,0,0,1
YBR236C,2,6,0,0,1,0,0,0,0,1,1
YNL260C,0,2,0,0,1,0,0,0,0,0,1
YJR117W,3,2,0,0,1,0,0,0,0,0,1
YER081W,3,5,0,0,1,0,0,0,0,0,1
YKR073C,0,0,0,0,0,0,0,0,0,0,1
YOR128C,1,0,0,0,1,0,0,0,0,0,1
YLR381W,0,0,0,0,0,0,0,0,0,0,1
YOL105C,0,3,0,0,0,0,0,0,0,0,1
YOL100W,4,8,0,0,1,0,0,0,0,1,1
YJL074C,3,5,0,0,1,0,0,0,0,0,1
YMR219W,0,0,0,0,0,0,0,0,0,0,1
YGR034W,2,4,0,0,1,0,0,0,0,0,1
YDR022C,0,0,0,0,0,0,0,0,0,1,1
YPL206C,1,3,0,0,1,0,0,0,0,0,1
YOR075W,0,0,0,0,0,0,0,0,0,0,1
YML008C,3,0,0,0,1,0,0,0,0,1,1
YDR492W,2,5,0,0,1,0,0,0,0,1,1
YIL174W,0,0,0,0,0,0,0,0,0,0,1
YEL005C,0,0,0,0,0,0,0,0,0,1,1
YOR373W,1,6,0,0,1,0,0,0,0,0,1
YIL128W,2,4,0,0,1,0,0,0,0,0,1
YNL254C,0,0,0,0,0,0,0,0,0,1,1
YPR103W,3,5,0,0,1,0,0,0,0,0,1
YGR109C,3,7,0,0,1,0,0,0,0,0,1
YPR183W,2,3,0,0,1,0,0,0,0,0,1
YNL141W,3,5,0,0,1,0,0,0,0,0,1
YDR097C,3,5,0,0,1,0,0,0,0,1,1
YMR178W,0,4,0,0,0,0,0,0,0,0,1
YMR165C,1,2,0,0,1,0,0,0,0,0,1
YGR155W,3,3,0,0,1,0,0,0,0,0,1
YGL209W,1,8,0,0,1,0,0,0,0,0,1
YPR148C,0,0,0,0,1,0,0,0,0,0,1
YER100W,3,6,0,0,1,0,0,0,0,1,1
YKL060C,0,0,0,0,1,0,0,0,0,0,1
YPR049C,0,0,0,0,1,0,0,0,0,1,1
YHL008C,0,0,0,0,0,0,0,0,0,0,1
YPL013C,4,3,0,0,1,0,0,0,0,0,1
YMR257C,0,0,0,0,0,0,0,0,0,0,1
YJL206C,0,0,0,0,1,0,0,0,0,0,1
YBL015W,1,0,0,0,1,0,0,0,0,1,1
YBR299W,0,4,0,0,1,0,0,0,0,1,1
YFR032C,0,0,0,0,0,0,0,0,0,1,1
YFL037W,4,7,0,0,1,0,0,0,0,1,1
YLL051C,2,0,0,0,1,0,0,0,0,1,1
YBR238C,0,0,0,0,0,0,0,0,0,1,1
YPR080W,6,9,0,0,1,0,0,0,0,1,1
YJL225C,2,0,0,0,0,0,0,0,0,0,1
YHL031C,1,5,0,0,1,0,0,0,0,0,1
YMR144W,0,0,0,0,0,0,0,0,0,0,1
YLR209C,0,7,0,0,1,0,0,0,0,0,1
YCL001W,2,4,0,0,1,0,0,0,0,0,1
YDR525W,0,0,0,0,0,0,0,0,0,0,1
YBR230C,0,0,0,0,0,0,0,0,0,0,1
YNR061C,0,0,0,0,0,0,0,0,0,0,1
YMR214W,4,7,0,0,1,0,0,0,0,1,1
YBR144C,0,0,0,0,0,0,0,0,0,0,1
YNL038W,0,0,0,0,0,0,0,0,0,0,1
YML071C,0,2,0,0,0,0,0,0,0,0,1
YER105C,1,4,0,0,1,0,0,0,0,0,1
YPR095C,2,4,0,0,1,0,0,0,0,0,1
YHR063C,0,0,0,0,1,0,0,0,0,0,1
YNL047C,0,0,0,0,1,0,0,0,0,0,1
YCR089W,0,0,0,0,0,0,0,0,0,0,1
YJR029W,1,1,0,0,0,0,0,0,0,0,1
YDR329C,0,0,0,0,0,0,0,0,0,1,1
YNL208W,0,0,0,0,0,0,0,0,0,0,1
YIL056W,0,0,0,0,0,0,0,0,0,0,1
YOR388C,3,5,0,0,1,0,0,0,0,0,1
YJL210W,1,3,0,0,0,0,0,0,0,0,1
YGR272C,0,0,0,0,1,0,0,0,0,1,1
YNL098C,4,9,0,0,1,0,0,0,0,1,1
YNL167C,0,0,0,0,0,0,0,0,0,0,1
YHR162W,1,4,0,0,1,0,0,0,0,0,1
YBL083C,2,3,0,0,1,0,0,0,0,1,1
YGR108W,3,7,0,0,1,0,0,0,0,0,1
YHR051W,0,5,0,0,1,0,0,0,0,0,1
YCR096C,3,5,0,0,1,0,0,0,0,0,1
YLR093C,2,5,0,0,1,0,0,0,0,0,1
YPR111W,4,8,0,0,1,0,0,0,0,1,1
YKR106W,0,0,0,0,1,0,0,0,0,0,1
YLR277C,3,7,0,0,1,0,0,0,0,1,1
YJL198W,1,4,0,0,1,0,0,0,0,0,1
YJR047C,2,5,0,0,1,0,0,0,0,0,1
YJL029C,1,3,0,0,1,0,0,0,0,0,1
YFL047W,0,1,0,0,1,0,0,0,0,0,1
YER104W,0,0,0,0,0,0,0,0,0,0,1
YCL036W,0,0,0,0,1,0,0,0,0,0,1
YOR202W,1,0,0,0,1,0,0,0,0,1,1
YKL080W,2,6,0,0,1,0,0,0,0,0,1
YOR284W,0,0,0,0,0,0,0,0,0,0,1
YDR136C,0,0,0,0,0,0,0,0,0,0,1
YJR116W,1,3,0,0,1,0,0,0,0,0,1
YLR071C,0,5,0,0,1,0,0,0,0,1,1
YDR024W,0,0,0,0,0,0,0,0,0,0,1
YDR542W,0,0,0,0,0,0,0,0,0,0,1
YOR235W,0,0,0,0,0,0,0,0,0,0,1
YDR251W,0,0,0,0,0,0,0,0,0,0,1
YCR021C,0,0,0,0,1,0,0,0,0,0,1
YIL030C,1,4,0,0,1,0,0,0,0,0,1
YOR382W,0,0,0,0,0,0,0,0,0,0,1
YAL067C,0,0,0,0,1,0,0,0,0,0,1
YKL069W,1,0,0,0,0,0,0,0,0,0,1
YGR258C,6,8,0,0,1,0,0,0,0,1,1
YIL061C,3,8,0,0,1,0,0,0,0,1,1
YGR267C,2,5,0,0,1,0,0,0,0,0,1
YML091C,0,0,0,0,0,0,0,0,0,0,1
YDR498C,0,0,0,0,0,0,0,0,0,0,1
YPR021C,3,8,0,0,1,0,0,0,0,1,1
YER107C,3,8,0,0,1,0,0,0,0,1,1
YML126C,2,4,0,0,1,0,0,0,0,0,1
YDR033W,0,0,0,0,1,0,0,0,0,0,1
YKL071W,2,4,0,0,1,0,0,0,0,0,1
YER025W,5,7,0,0,1,0,0,0,0,1,1
YPR043W,4,5,0,0,1,0,0,0,0,1,1
YDR447C,2,6,0,0,1,0,0,0,0,0,1
YPL258C,2,0,0,0,1,0,0,0,0,0,1
YNL221C,0,1,0,0,1,0,0,0,0,0,1
YLR138W,0,0,0,0,1,0,0,0,0,0,1
YCR081W,1,0,0,0,1,0,0,0,0,1,1
YJL196C,1,6,0,0,1,0,0,0,0,0,1
YER027C,1,3,0,0,1,0,0,0,0,0,1
YNL104C,1,0,0,0,1,0,0,0,0,0,1
YIL084C,0,0,0,0,0,0,0,0,0,0,1
YLL046C,0,0,0,0,1,0,0,0,0,0,1
YJL171C,0,0,0,0,1,0,0,0,0,0,1
YLL008W,3,8,0,0,1,0,0,0,0,1,1
YBR057C,0,0,0,0,0,0,0,0,0,0,1
YOR365C,0,0,0,0,1,0,0,0,0,0,1
YJR052W,1,3,0,0,1,0,0,0,0,0,1
YDR144C,4,4,0,0,1,0,0,0,0,0,1
YLR439W,0,0,0,0,1,0,0,0,0,1,1
YOR078W,0,0,0,0,0,0,0,0,0,0,1
YOR258W,2,7,0,0,1,0,0,0,0,0,1
YMR079W,2,7,0,0,1,0,0,0,0,1,1
YBR109C,4,8,0,0,1,0,0,0,0,1,1
YLR403W,0,2,0,0,1,0,0,0,0,0,1
YLR151C,1,2,0,0,0,0,0,0,0,0,1
YIL100W,0,0,0,0,0,0,0,0,0,0,1
YOR138C,0,0,0,0,0,0,0,0,0,0,1
YLR334C,0,0,0,0,0,0,0,0,0,0,1
YGR165W,0,0,0,0,1,0,0,0,0,0,1
YKL164C,0,0,0,0,0,0,0,0,0,0,1
YHR077C,1,2,0,0,1,0,0,0,0,0,1
YMR243C,3,5,0,0,1,0,0,0,0,0,1
YDR524C,1,5,0,0,1,0,0,0,0,0,1
YNL193W,0,0,0,0,1,0,0,0,0,0,1
YGL153W,0,3,0,0,1,0,0,0,0,0,1
YDR171W,0,0,0,0,1,0,0,0,0,0,1
YNL209W,6,7,0,0,1,0,0,0,0,1,1
YDL006W,3,4,0,0,1,0,0,0,0,0,1
YJL184W,0,0,0,0,0,0,0,0,0,1,1
YOR351C,4,9,0,0,1,0,0,0,0,1,1
YML092C,3,5,0,0,1,0,0,0,0,0,1
YCR098C,2,0,0,0,1,0,0,0,0,0,1
YEL062W,0,3,0,0,1,0,0,0,0,0,1
YHR112C,2,3,0,0,1,0,0,0,0,0,1
YOR102W,3,5,0,0,1,0,0,0,0,0,1
YHR035W,1,4,0,0,1,0,0,0,0,1,1
YOR108W,1,0,0,0,1,0,0,0,0,0,1
YGR040W,4,8,0,0,1,0,0,0,0,1,1
YNL285W,0,0,0,0,0,0,0,0,0,0,1
YPR084W,0,0,0,0,0,0,0,0,0,0,1
YPL130W,0,0,0,0,0,0,0,0,0,0,1
YJL162C,3,7,0,0,1,0,0,0,0,1,1
YJL048C,0,3,0,0,0,0,0,0,0,0,1
YGR271W,3,6,0,0,1,0,0,0,0,0,1
YGR056W,3,6,0,0,1,0,0,0,0,1,1
YDR316W,0,0,0,0,1,0,0,0,0,0,1
YMR306W,1,0,0,0,1,0,0,0,0,0,1
YOL136C,1,4,0,0,1,0,0,0,0,0,1
YGR024C,2,4,0,0,1,0,0,0,0,1,1
YMR060C,0,1,0,0,0,0,0,0,0,0,1
YBR055C,1,3,0,0,1,0,0,0,0,0,1
YOL154W,0,0,0,0,0,0,0,0,0,0,1
YCR015C,0,0,0,0,1,0,0,0,0,0,1
YPR139C,0,0,0,0,0,0,0,0,0,0,1
YKL026C,1,5,0,0,1,0,0,0,0,0,1
YFR008W,0,0,0,0,0,0,0,0,0,0,1
YJL173C,0,0,0,0,0,0,0,0,0,0,1
YGR172C,1,5,0,0,1,0,0,0,0,0,1
YDL024C,0,4,0,0,1,0,0,0,0,0,1
YJR006W,2,4,0,0,1,0,0,0,0,0,1
YGR116W,1,5,0,0,1,0,0,0,0,1,1
YIL160C,2,6,0,0,1,0,0,0,0,0,1
YDR452W,1,3,0,0,1,0,0,0,0,1,1
YMR164C,0,0,0,0,0,0,0,0,0,0,1
YGL226W,0,0,0,0,0,0,0,0,0,0,1
YPL163C,0,0,0,0,0,0,0,0,0,0,1
YHR023W,3,7,0,0,1,0,0,0,0,1,1
YBR032W,0,0,0,0,0,0,0,0,0,0,1
YKL155C,0,1,0,0,1,0,0,0,0,0,1
YOL117W,0,0,0,0,0,0,0,0,0,1,1
YMR131C,3,8,0,0,1,0,0,0,0,1,1
YHR130C,0,0,0,0,0,0,0,0,0,0,1
YOL135C,2,6,0,0,1,0,0,0,0,1,1
YDR514C,0,0,0,0,1,0,0,0,0,0,1
YLR175W,2,6,0,0,1,0,0,0,0,0,1
YGR044C,0,0,0,0,0,0,0,0,0,0,1
YJR137C,3,6,0,0,1,0,0,0,0,1,1
YFL055W,1,5,0,0,1,0,0,0,0,0,1
YDR264C,3,8,0,0,1,0,0,0,0,1,1
YMR071C,0,0,0,0,1,0,0,0,0,1,1
YBR119W,2,3,0,0,1,0,0,0,0,0,1
YFR037C,3,5,0,0,1,0,0,0,0,0,1
YPL024W,0,0,0,0,0,0,0,0,0,0,1
YGR137W,0,0,0,0,0,0,0,0,0,0,1
YKR055W,4,9,0,0,1,0,0,0,0,1,1
YJR094C,0,0,0,0,0,0,0,0,0,0,1
YMR033W,0,0,0,0,1,0,0,0,0,0,1
YDR471W,2,5,0,0,1,0,0,0,0,0,1
YKR076W,0,0,0,0,1,0,0,0,0,0,1
YML088W,0,0,0,0,1,0,0,0,0,0,1
YAL035W,5,6,0,0,1,0,0,0,0,1,1
YKL190W,4,6,0,0,1,0,0,0,0,1,1
YJL059W,1,2,0,0,1,0,0,0,0,1,1
YAL025C,1,3,0,0,1,0,0,0,0,0,1
YMR272C,3,6,0,0,1,0,0,0,0,0,1
YCL032W,0,0,0,0,1,0,0,0,0,0,1
YDR280W,2,4,0,0,1,0,0,0,0,0,1
YPL282C,0,0,0,0,0,0,0,0,0,0,1
YDR175C,0,0,0,0,1,0,0,0,0,0,1
YOL132W,0,0,0,0,1,0,0,0,0,0,1
YPR181C,2,4,0,0,1,0,0,0,0,1,1
YPL273W,2,4,0,0,1,0,0,0,0,0,1
YGL247W,0,0,0,0,1,0,0,0,0,0,1
YHR131C,0,0,0,0,0,0,0,0,0,0,1
YLR420W,2,0,0,0,1,0,0,0,0,0,1
YPL114W,2,5,0,0,1,0,0,0,0,0,1
YGL157W,2,0,0,0,1,0,0,0,0,0,1
YIL155C,2,3,0,0,1,0,0,0,0,0,1
YER010C,0,0,0,0,0,0,0,0,0,0,1
YCR026C,0,4,0,0,1,0,0,0,0,0,1
YOL073C,0,0,0,0,1,0,0,0,0,0,1
YML018C,0,2,0,0,1,0,0,0,0,0,1
YLL041C,3,7,0,0,1,0,0,0,0,1,1
YKL082C,1,3,0,0,1,0,0,0,0,0,1
YML056C,2,5,0,0,1,0,0,0,0,0,1
YIL035C,4,8,0,0,1,0,0,0,0,1,1
YGL167C,4,7,0,0,1,0,0,0,0,0,1
YPL005W,2,0,0,0,0,0,0,0,0,1,1
YOR251C,1,4,0,0,1,0,0,0,0,0,1
YDL239C,0,0,0,0,0,0,0,0,0,0,1
YMR101C,2,2,0,0,1,0,0,0,0,0,1
YNL008C,0,0,0,0,0,0,0,0,0,0,1
YPL170W,2,7,0,0,1,0,0,0,0,0,1
YPR151C,0,0,0,0,0,0,0,0,0,0,1
YKL211C,3,4,0,0,1,0,0,0,0,1,1
YMR195W,0,0,0,0,0,0,0,0,0,0,1
YFL057C,2,0,0,0,1,0,0,0,0,0,1
YIL130W,0,0,0,0,1,0,0,0,0,1,1
YDR500C,2,4,0,0,1,0,0,0,0,0,1
YLR038C,2,3,0,0,1,0,0,0,0,0,1
YDR297W,3,6,0,0,1,0,0,0,0,1,1
YML012W,2,5,0,0,1,0,0,0,0,1,1
YNR051C,0,0,0,0,1,0,0,0,0,0,1
YBR275C,0,0,0,0,0,0,0,0,0,0,1
YBR207W,0,0,0,0,1,0,0,0,0,0,1
YLR360W,0,0,0,0,0,0,0,0,0,0,1
YBL089W,1,5,0,0,1,0,0,0,0,0,1
YLR174W,2,4,0,0,1,0,0,0,0,0,1
YGR230W,0,0,0,0,0,0,0,0,0,0,1
YMR252C,0,0,0,0,0,0,0,0,0,0,1
YMR019W,0,0,0,0,1,0,0,0,0,0,1
YLR357W,2,6,0,0,1,0,0,0,0,0,1
YLR046C,0,0,0,0,1,0,0,0,0,0,1
YJL081C,5,10,0,0,1,0,0,0,0,1,1
YHL029C,0,0,0,0,0,0,0,0,0,1,1
YIL146C,0,0,0,0,0,0,0,0,0,1,1
YFR001W,0,0,0,0,0,0,0,0,0,1,1
YNL154C,4,8,0,0,1,0,0,0,0,1,1
YLL024C,6,7,0,0,1,0,0,0,0,1,1
YBL044W,0,0,0,0,0,0,0,0,0,0,1
YKL109W,0,0,0,0,0,0,0,0,0,0,1
YLR033W,0,0,0,0,0,0,0,0,0,0,1
YDR055W,0,0,0,0,1,0,0,0,0,0,1
YDL196W,0,0,0,0,0,0,0,0,0,0,1
YPR118W,4,7,0,0,1,0,0,0,0,1,1
YLR150W,0,0,0,0,1,0,0,0,0,0,1
YNL334C,3,0,0,0,1,0,0,0,0,0,1
YLR312C,0,0,0,0,0,0,0,0,0,0,1
YEL074W,0,0,0,0,0,0,0,0,0,0,1
YGL013C,0,0,0,0,1,0,0,0,0,0,1
YIR013C,3,0,0,0,0,0,0,0,0,0,1
YKR066C,2,0,0,0,0,0,0,0,0,0,1
YPL111W,2,4,0,0,1,0,0,0,0,1,1
YLL067C,2,0,0,0,0,0,0,0,0,1,1
YDR220C,0,0,0,0,0,0,0,0,0,0,1
YCR022C,0,0,0,0,0,0,0,0,0,0,1
YGL253W,3,4,0,0,1,0,0,0,0,0,1
YBL008W,3,11,0,0,1,0,0,0,0,1,1
YML064C,4,9,0,0,1,0,0,0,0,1,1
YNL142W,3,5,0,0,1,0,0,0,0,0,1
YDR544C,0,0,0,0,0,0,0,0,0,0,1
YNL137C,5,0,0,0,1,0,0,0,0,0,1
YML051W,0,0,0,0,1,0,0,0,0,0,1
YAL062W,3,6,0,0,1,0,0,0,0,0,1
YKR015C,0,0,0,0,0,0,0,0,0,0,1
YCL010C,1,0,0,0,1,0,0,0,0,0,1
YKR103W,4,7,0,0,1,0,0,0,0,1,1
YNL002C,2,5,0,0,1,0,0,0,0,1,1
YDL018C,1,5,0,0,1,0,0,0,0,0,1
YLL033W,0,0,0,0,0,0,0,0,0,1,1
YPL119C,3,8,0,0,1,0,0,0,0,1,1
YGR086C,0,0,0,0,1,0,0,0,0,0,1
YFR020W,0,0,0,0,0,0,0,0,0,0,1
YMR133W,0,0,0,0,0,0,0,0,0,0,1
YNL062C,1,2,0,0,1,0,0,0,0,1,1
YGL254W,1,8,0,0,1,0,0,0,0,0,1
YIL140W,0,0,0,0,0,0,0,0,0,0,1
YLR056W,2,5,0,0,1,0,0,0,0,1,1
YLR382C,3,5,0,0,1,0,0,0,0,0,1
YCR107W,2,3,0,0,1,0,0,0,0,0,1
YNL134C,2,4,0,0,1,0,0,0,0,0,1
YOR116C,6,6,0,0,1,0,0,0,0,1,1
YOR319W,3,9,0,0,1,0,0,0,0,1,1
YBL001C,0,0,0,0,0,0,0,0,0,1,1
YOR096W,3,7,0,0,1,0,0,0,0,0,1
YFL064C,0,0,0,0,0,0,0,0,0,0,1
YEL067C,0,0,0,0,0,0,0,0,0,0,1
YBL082C,2,3,0,0,1,0,0,0,0,1,1
YNR043W,2,4,0,0,1,0,0,0,0,1,1
YGR247W,0,0,0,0,0,0,0,0,0,1,1
YBR017C,3,3,0,0,1,0,0,0,0,0,1
YGR133W,3,6,0,0,1,0,0,0,0,1,1
YIL116W,1,3,0,0,1,0,0,0,0,0,1
YAR047C,0,0,0,0,0,0,0,0,0,0,1
YGR266W,0,0,0,0,0,0,0,0,0,0,1
YDR150W,0,1,0,0,1,0,0,0,0,0,1
YHR087W,0,0,0,0,1,0,0,0,0,0,1
YML110C,3,6,0,0,1,0,0,0,0,0,1
YDL059C,0,3,0,0,1,0,0,0,0,1,1
YMR260C,1,4,0,0,1,0,0,0,0,0,1
YJR161C,0,0,0,0,0,0,0,0,0,0,1
YOL057W,1,4,0,0,0,0,0,0,0,0,1
YIL010W,2,3,0,0,1,0,0,0,0,0,1
YNL302C,3,4,0,0,1,0,0,0,0,0,1
YHR001W,2,3,0,0,1,0,0,0,0,0,1
YNL055C,2,4,0,0,1,0,0,0,0,0,1
YBR179C,0,1,0,0,1,0,0,0,0,0,1
YDR124W,0,0,0,0,0,0,0,0,0,0,1
YJL088W,2,5,0,0,1,0,0,0,0,0,1
YHR211W,0,0,0,0,0,0,0,0,0,0,1
YJL116C,0,0,0,0,1,0,0,0,0,0,1
YDR343C,2,7,0,0,1,0,0,0,0,0,1
YCR099C,0,3,0,0,1,0,0,0,0,1,1
YCR028C,0,0,0,0,1,0,0,0,0,0,1
YGL092W,2,4,0,0,1,0,0,0,0,0,1
YLR229C,4,9,0,0,1,0,0,0,0,1,1
YPR027C,0,0,0,0,0,0,0,0,0,0,1
YNL280C,2,6,0,0,1,0,0,0,0,0,1
YPL025C,0,0,0,0,0,0,0,0,0,0,1
YLR216C,2,8,0,0,1,0,0,0,0,1,1
YLR042C,0,0,0,0,0,0,0,0,0,0,1
YGR113W,0,0,0,0,0,0,0,0,0,1,1
YPL070W,0,0,0,0,0,0,0,0,0,0,1
YER158C,0,0,0,0,0,0,0,0,0,0,1
YDR325W,0,1,0,0,1,0,0,0,0,0,1
YIL126W,4,7,0,0,1,0,0,0,0,1,1
YIR029W,1,4,0,0,1,0,0,0,0,0,1
YDL047W,3,8,0,0,1,0,0,0,0,1,1
YJR087W,0,0,0,0,0,0,0,0,0,0,1
YLR170C,2,3,0,0,1,0,0,0,0,1,1
YLR286C,2,0,0,0,1,0,0,0,0,0,1
YKL216W,4,6,0,0,1,0,0,0,0,1,1
YMR053C,0,0,0,0,0,0,0,0,0,0,1
YDR092W,3,7,0,0,1,0,0,0,0,1,1
YGR015C,0,3,0,0,1,0,0,0,0,0,1
YNL116W,1,3,0,0,1,0,0,0,0,0,1
