,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q03323,0.0,0.0,0.0,0.0,0.5714285714289999,0.0,0.14285714285700002,0.28571428571400004,Opisthokonta,7,0,0.955699891113,1.90476190476,-0.2,False
Q03327,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.416666666667,0.33333333333299997,0.08333333333330001,Dikarya,12,1,1.3522093992299997,1.35897435897,0.047619047619,False
Q03330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.461538461538,-0.07142857142860001,False
Q03337,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,0,0.286835983056,0.742424242424,0.18341013824900002,False
Q03338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.530303030303,0.026728110599099998,False
Q03361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.0,0.0,False
Q03362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q03370,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0,0.636363636364,Saccharomyceta,11,0,0.655481773901,1.2,0.0,False
Q03375,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.666666666667,Saccharomyceta,6,1,0.8675632284810001,4.09523809524,-0.611111111111,False
Q03388,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.0,0.0,0.38461538461499994,Eukaryota,13,0,0.898137003188,3.76923076923,-0.480158730159,False
Q03390,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q03406,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.166666666667,0.0,Eukaryota,12,1,0.7214636866930001,1.79487179487,-0.277777777778,False
Q03407,0.0,0.0,0.111111111111,0.666666666667,0.222222222222,0.0,0.0,0.0,Eukaryota,9,1,0.848685557726,1.77777777778,1.8452380952400003,False
Q03419,0.0,0.0,0.272727272727,0.45454545454499995,0.181818181818,0.0909090909091,0.0,0.0,Eukaryota,11,0,1.2406842919499999,2.43636363636,2.3849206349200003,False
Q03429,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.4,Saccharomyceta,10,0,1.2798542258299999,2.08888888889,-0.369047619048,False
Q03433,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,Opisthokonta,5,1,0.6730116670090001,1.73333333333,-0.444444444444,False
Q03434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,3,-0.0,4.16666666667,,False
Q03435,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,Opisthokonta,10,0,1.08889997535,1.82222222222,0.33333333333299997,False
Q03441,0.0,0.0,0.615384615385,0.0769230769231,0.0,0.307692307692,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,2.92307692308,0.166666666667,False
Q03446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,8,0,-0.0,1.07142857143,-0.0102564102564,False
Q03455,0.555555555556,0.0,0.0,0.33333333333299997,0.111111111111,0.0,0.0,0.0,Cellular_organisms,9,1,0.9368883075390001,1.97777777778,1.29761904762,False
Q03465,0.0,0.0,0.0,0.111111111111,0.0,0.33333333333299997,0.222222222222,0.33333333333299997,Dikarya,9,1,1.3107836781,2.44444444444,0.47619047618999993,False
Q03466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,1,-0.0,1.82142857143,2.35416666667,False
Q03482,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Dikarya,2,1,0.6931471805600001,2.0,3.0,False
Q03494,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Saccharomyceta,4,1,0.6931471805600001,4.4,,False
Q03496,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0,0.153846153846,0.0,Eukaryota,13,0,0.6870920273800001,1.87179487179,0.07142857142860001,False
Q03497,0.0,0.0,0.33333333333299997,0.555555555556,0.111111111111,0.0,0.0,0.0,Eukaryota,9,3,0.9368883075390001,2.25757575758,0.120737327189,False
Q03503,0.307692307692,0.0769230769231,0.0769230769231,0.538461538462,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.09059947378,1.05128205128,-0.111111111111,False
Q03508,0.0,0.0,0.0,0.75,0.0,0.0,0.125,0.125,Eukaryota,8,0,0.7356219397589999,1.53571428571,-0.29230769230799997,False
Q03516,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,1.66666666667,0.154761904762,False
Q03525,0.0,0.0,0.0,0.166666666667,0.25,0.08333333333330001,0.33333333333299997,0.166666666667,Ascomycota,12,1,1.51710639706,2.4358974359,-0.37698412698399997,False
Q03529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,0.138888888889,False
Q03530,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.79487179487,0.289682539683,False
Q03532,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,1.07692307692,0.452380952381,False
Q03533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,4,-0.0,2.22222222222,0.555555555556,False
Q03554,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,-0.07142857142860001,False
Q03557,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5359610497089999,0.461538461538,-0.07142857142860001,False
Q03558,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.1,Cellular_organisms,10,1,1.08889997535,2.50909090909,0.126984126984,False
Q03559,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.777777777778,Saccharomyceta,9,1,0.529706199058,0.888888888889,-0.119047619048,False
Q03612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
Q03619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,2,-0.0,3.83333333333,-0.33333333333299997,False
Q03629,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.1,Euk+Bac,10,0,0.897945724857,3.6,-0.214285714286,False
Q03630,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.0,0.166666666667,Eukaryota,12,1,0.7214636866930001,2.53846153846,-0.392857142857,False
Q03631,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,Saccharomyceta,9,1,0.34883209584299996,0.911111111111,0.011904761904799999,False
Q03640,0.0,0.0,0.0,0.545454545455,0.181818181818,0.272727272727,0.0,0.0,Eukaryota,11,2,0.994923632572,2.53846153846,1.5158730158700002,False
Q03648,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.33333333333299997,Eukaryota,6,7,0.636514168295,4.20512820513,-0.08333333333330001,False
Q03649,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.790267968075,1.76923076923,0.5,False
Q03652,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,0.56608573896,1.86363636364,-0.135483870968,False
Q03653,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,Ascomycota,10,1,1.33217904021,2.03636363636,0.72619047619,False
Q03654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.618181818182,-0.0952380952381,False
Q03655,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Saccharomyceta,12,0,0.636514168295,1.13636363636,0.43963133640600005,False
Q03656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.589743589744,0.166666666667,False
Q03660,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.0,0.08333333333330001,0.25,Eukaryota,12,1,1.07513932401,2.97435897436,-0.253968253968,False
Q03661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,1,-0.0,0.5,0.0,False
Q03667,0.0,0.0,0.0,0.615384615385,0.307692307692,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.41025641026,-0.21825396825399998,False
Q03674,0.0,0.0,0.0,0.0,0.428571428571,0.28571428571400004,0.28571428571400004,0.0,Opisthokonta,7,2,1.0789922078799998,2.05555555556,-0.558441558442,False
Q03677,0.153846153846,0.0,0.538461538462,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.983961446001,1.07692307692,-0.11507936507899999,False
Q03687,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,2.46153846154,-0.17460317460299998,False
Q03690,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,Eukaryota,10,2,0.325082973391,1.42424242424,-0.0777777777778,False
Q03691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,11,0,-0.0,0.0,0.0,False
Q03694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q03697,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,-0.07142857142860001,False
Q03702,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.5714285714289999,Saccharomyceta,7,0,0.6829081047,1.14285714286,-0.33333333333299997,False
Q03705,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,0.17857142857099997,False
Q03707,0.0,0.0,0.0,0.181818181818,0.181818181818,0.45454545454499995,0.0909090909091,0.0909090909091,Dikarya,11,0,1.41427906512,1.52727272727,0.16,False
Q03713,0.0,0.0,0.0,0.25,0.08333333333330001,0.166666666667,0.08333333333330001,0.416666666667,Saccharomyceta,12,1,1.4241299173500002,2.76923076923,-0.119047619048,False
Q03722,0.0,0.0,0.0,0.0909090909091,0.0,0.8181818181820001,0.0,0.0909090909091,Dikarya,11,0,0.60016607316,1.45454545455,-0.634920634921,False
Q03723,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.0,0.7272727272730001,Saccharomyceta,11,1,0.585952618304,3.13636363636,-0.290322580645,False
Q03730,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.82051282051,0.543650793651,False
Q03735,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Saccharomyceta,5,2,0.500402423538,3.52380952381,-0.23636363636399998,False
Q03750,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.0,0.7272727272730001,Saccharomyceta,11,1,0.585952618304,3.28787878788,-0.511111111111,False
Q03758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,8,0,-0.0,0.25,-0.14285714285700002,False
Q03759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
Q03761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.2,0.107142857143,False
Q03764,0.0,0.0,0.3,0.5,0.2,0.0,0.0,0.0,Eukaryota,10,0,1.02965301406,2.2,0.25,False
Q03768,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,2.05128205128,-0.162698412698,False
Q03769,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Ascomycota,3,2,0.636514168295,4.0,0.416666666667,False
Q03770,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.375,Euk+Bac,8,5,1.08219553004,5.0,3.9206349206300004,False
Q03771,0.0,0.0,0.0,0.45454545454499995,0.45454545454499995,0.0,0.0,0.0909090909091,Opisthokonta,11,0,0.9347698978579999,2.4,0.0,False
Q03772,0.0,0.0,0.0,0.8571428571430001,0.0,0.0,0.0,0.14285714285700002,Eukaryota,7,0,0.410116318288,2.19047619048,-0.444444444444,False
Q03774,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,Eukaryota,12,1,0.45056120886600004,2.35897435897,0.7182539682539999,False
Q03776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,10,-0.0,4.02564102564,0.769841269841,False
Q03778,0.0,0.0,0.538461538462,0.38461538461499994,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.898137003188,1.92307692308,-0.0912698412698,False
Q03784,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,Eukaryota,10,2,0.6390318596500001,1.25757575758,-0.18341013824900002,False
Q03785,0.0,0.0,0.14285714285700002,0.5714285714289999,0.0,0.0,0.0,0.28571428571400004,Eukaryota,7,4,0.955699891113,3.2,0.17460317460299998,False
Q03786,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.45056120886600004,0.0,0.0,True
Q03790,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.5,Saccharomyceta,10,0,1.22060726455,2.95555555556,-0.619047619048,False
Q03792,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,Eukaryota,10,0,0.325082973391,1.86666666667,-0.607142857143,False
Q03795,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.0,0.166666666667,Eukaryota,12,1,0.8675632284810001,2.69230769231,0.047619047619,False
Q03796,0.0,0.0,0.0,0.545454545455,0.0,0.0,0.0909090909091,0.363636363636,Eukaryota,11,1,0.9164648855390001,3.5,1.71111111111,False
Q03798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,1,-0.0,2.0,1.25,False
Q03799,0.272727272727,0.0,0.181818181818,0.0,0.0,0.45454545454499995,0.0909090909091,0.0,Dikarya,11,2,1.2406842919499999,3.30769230769,-0.305555555556,False
Q03818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,1,-0.0,5.0,,False
Q03825,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,Saccharomyceta,5,2,0.950270539233,5.42857142857,-0.805555555556,False
Q03829,0.0,0.0,0.0,0.615384615385,0.0,0.0,0.38461538461499994,0.0,Eukaryota,13,0,0.666278442415,2.20512820513,-0.134920634921,False
Q03833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,2,-0.0,1.25,5.0,False
Q03834,0.08333333333330001,0.0,0.33333333333299997,0.583333333333,0.0,0.0,0.0,0.0,Eukaryota,12,0,0.887694275799,1.06060606061,-0.133333333333,False
Q03835,0.222222222222,0.111111111111,0.222222222222,0.444444444444,0.0,0.0,0.0,0.0,Eukaryota,9,1,1.27302833659,1.75555555556,0.547619047619,False
Q03855,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Saccharomyceta,3,2,0.636514168295,4.2,-1.5833333333300001,False
Q03860,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.125,Dikarya,8,0,0.7356219397589999,0.678571428571,-0.16923076923099997,False
Q03862,0.08333333333330001,0.08333333333330001,0.0,0.25,0.08333333333330001,0.0,0.33333333333299997,0.166666666667,Ascomycota,12,1,1.6326309271500001,3.76923076923,0.190476190476,False
Q03868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,9,0,-0.0,0.0,0.0,False
Q03880,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.777777777778,0.0,Ascomycota,9,1,0.529706199058,1.53333333333,-0.07142857142860001,False
Q03897,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.23076923077,0.37698412698399997,False
Q03899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
Q03900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,1,-0.0,1.10606060606,0.260829493088,False
Q03919,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.887694275799,2.17948717949,-0.0793650793651,False
Q03920,0.615384615385,0.23076923076900002,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,1.03176711135,1.84615384615,0.33333333333299997,False
Q03921,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,12,1,0.562335144619,1.69230769231,-0.15873015873,False
Q03935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
Q03940,0.0,0.545454545455,0.0,0.45454545454499995,0.0,0.0,0.0,0.0,Euk_Archaea,11,2,0.689009238477,0.794871794872,-0.07142857142860001,False
Q03941,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
Q03942,0.0,0.0,0.0,0.5,0.08333333333330001,0.0,0.166666666667,0.25,Eukaryota,12,1,1.1988493129100002,3.10256410256,1.8928571428599998,False
Q03944,0.0,0.0,0.111111111111,0.0,0.33333333333299997,0.111111111111,0.222222222222,0.222222222222,Opisthokonta,9,1,1.5229550675299999,3.77777777778,-0.297619047619,False
Q03954,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Saccharomyceta,5,0,0.6730116670090001,2.2,0.916666666667,False
Q03956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,9,0,-0.0,0.222222222222,0.222222222222,False
Q03957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,2,-0.0,1.18181818182,0.0888888888889,False
Q03973,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.0769230769231,0.0,0.615384615385,Saccharomyceta,13,0,1.03176711135,3.10256410256,-0.0674603174603,False
Q03976,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.38461538461499994,0.153846153846,0.23076923076900002,Dikarya,13,0,1.47913280743,2.12820512821,-0.123015873016,False
Q03983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,1,-0.0,1.14285714286,0.0555555555556,False
Q04002,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.5641025641,0.37698412698399997,False
Q04003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,1.0,,False
Q04004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,0.138888888889,False
Q04006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.444444444444,0.909090909091,False
Q04013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q04018,0.0,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,Ascomycota,13,0,0.666278442415,1.28205128205,0.214285714286,False
Q04031,0.0,0.0,0.0,0.23076923076900002,0.307692307692,0.0,0.0769230769231,0.38461538461499994,Saccharomyceta,13,0,1.2658567518700001,2.69230769231,-0.365079365079,False
Q04033,0.28571428571400004,0.0,0.5714285714289999,0.0,0.0,0.14285714285700002,0.0,0.0,Euk+Bac,7,4,0.955699891113,2.87272727273,-0.30666666666700004,False
Q04048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,1.35897435897,0.305555555556,False
Q04049,0.0769230769231,0.0769230769231,0.23076923076900002,0.46153846153800004,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.48445753582,2.58974358974,0.5277777777780001,False
Q04052,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,Dikarya,13,0,0.61724176973,0.923076923077,0.166666666667,False
Q04053,0.0,0.0,0.0,0.111111111111,0.111111111111,0.33333333333299997,0.111111111111,0.33333333333299997,Dikarya,9,1,1.46481638489,2.93333333333,0.14285714285700002,False
Q04062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q04066,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,0.583333333333,Saccharomyceta,12,1,0.6791932659919999,3.66666666667,-0.25793650793699996,False
Q04067,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.30769230769,0.261904761905,False
Q04080,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.51282051282,-0.18253968254,False
Q04081,0.0,0.23076923076900002,0.0,0.692307692308,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.790267968075,1.74358974359,0.297619047619,False
Q04082,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.0,0.666666666667,Saccharomyceta,3,1,0.636514168295,3.66666666667,-2.0,False
Q04083,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0,0.0909090909091,0.0,Eukaryota,11,0,0.7595473914749999,1.74545454545,1.9007936507900003,False
Q04089,0.0,0.0,0.0,0.416666666667,0.416666666667,0.08333333333330001,0.0,0.08333333333330001,Opisthokonta,12,0,1.14370838943,1.98484848485,0.21474654377900002,False
Q04093,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.33333333333299997,0.444444444444,Saccharomyceta,9,1,1.06085694716,3.22222222222,2.2619047619,False
Q04110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
Q04116,0.0,0.0,0.0,0.444444444444,0.222222222222,0.0,0.0,0.33333333333299997,Eukaryota,9,0,1.06085694716,3.22222222222,0.220779220779,False
Q04119,0.0,0.153846153846,0.0,0.46153846153800004,0.0769230769231,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,1.41806936525,2.61538461538,-0.198412698413,False
Q04120,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.610864302055,0.0,0.0,False
Q04121,0.307692307692,0.0,0.46153846153800004,0.0769230769231,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,1.2047933096899999,1.71794871795,-0.265873015873,False
Q04149,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.307692307692,0.0555555555556,False
Q04162,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.474139313058,0.654545454545,0.026666666666700003,True
Q04170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ascomycota,1,0,-0.0,None,,False
Q04172,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Dikarya,10,1,0.610864302055,1.16363636364,-0.18783068783100001,False
Q04174,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.05128205128,0.0952380952381,False
Q04175,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.0,0.23076923076900002,Eukaryota,13,0,0.790267968075,3.38461538462,0.198412698413,False
Q04177,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.0909090909091,0.0909090909091,Eukaryota,11,2,0.60016607316,2.12820512821,-0.32936507936500004,False
Q04178,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.33333333333299997,Dikarya,12,1,1.3522093992299997,4.10256410256,0.964285714286,False
Q04179,0.583333333333,0.0,0.25,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,0,0.9596147939120001,0.939393939394,0.133333333333,True
Q04182,0.0,0.111111111111,0.222222222222,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,9,0,0.848685557726,1.44444444444,-0.25974025974,False
Q04183,0.0,0.0,0.0,0.38461538461499994,0.153846153846,0.153846153846,0.307692307692,0.0,Eukaryota,13,0,1.30610660909,2.02564102564,-0.0555555555556,False
Q04195,0.0,0.0,0.0,0.636363636364,0.363636363636,0.0,0.0,0.0,Eukaryota,11,0,0.655481773901,1.52727272727,-0.0555555555556,False
Q04199,0.0,0.08333333333330001,0.0,0.833333333333,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.56608573896,1.25641025641,0.269841269841,False
Q04210,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,Eukaryota,5,1,0.950270539233,2.93333333333,4.6,False
Q04212,0.153846153846,0.0,0.769230769231,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.923076923077,0.166666666667,True
Q04213,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,Saccharomyceta,5,1,0.6730116670090001,2.73333333333,1.10714285714,False
Q04214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
Q04216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,0,-0.0,0.533333333333,1.0,False
Q04217,0.0,0.0,0.307692307692,0.538461538462,0.0,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,1.09059947378,2.20512820513,0.9484126984129999,False
Q04223,0.38461538461499994,0.0,0.38461538461499994,0.153846153846,0.0,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,1.22028216627,1.76923076923,0.0873015873016,False
Q04225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.564102564103,0.015873015873,False
Q04226,0.0,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.0909090909091,0.0909090909091,Eukaryota,11,0,0.885574151577,2.14545454545,-0.51455026455,False
Q04228,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.166666666667,Eukaryota,6,5,0.45056120886600004,3.49090909091,-0.34523809523800003,False
Q04235,0.0,0.272727272727,0.0,0.272727272727,0.272727272727,0.0,0.0909090909091,0.0909090909091,Opisthokonta,11,1,1.4990306729799998,2.84848484848,-0.103225806452,False
Q04264,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.948717948718,0.111111111111,False
Q04272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,-0.0436507936508,False
Q04279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,2,-0.0,5.33333333333,-4.0,False
Q04299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,1,-0.0,6.66666666667,10.0,False
Q04301,0.555555555556,0.0,0.222222222222,0.0,0.0,0.222222222222,0.0,0.0,Cellular_organisms,9,2,0.99502699018,2.98181818182,-0.47333333333300004,False
Q04304,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.153846153846,0.0277777777778,True
Q04305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.564102564103,0.015873015873,False
